mol_id,gpu,pid,log_path,tag,command,start_time
8RQP_FLC,4,3165914,logs/posex_diffdock_default_s10_t20_8RQP_FLC.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8RQP_FLC --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053746.73821
7NEO_R7F,6,3165915,logs/posex_diffdock_default_s10_t20_7NEO_R7F.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7NEO_R7F --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053746.7395236
5SGW_IK0,7,3166361,logs/posex_diffdock_default_s10_t20_5SGW_IK0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SGW_IK0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053776.7702076
7B98_T3N,0,3166479,logs/posex_diffdock_default_s10_t20_7B98_T3N.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B98_T3N --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053781.7768738
8BOD_QT1,2,3166642,logs/posex_diffdock_default_s10_t20_8BOD_QT1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BOD_QT1 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053791.78865
7YYB_PNS,3,3166643,logs/posex_diffdock_default_s10_t20_7YYB_PNS.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7YYB_PNS --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053791.7899408
7S90_94M,4,3166850,logs/posex_diffdock_default_s10_t20_7S90_94M.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7S90_94M --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053796.7967644
7GZV_A1AK7,6,3166851,logs/posex_diffdock_default_s10_t20_7GZV_A1AK7.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GZV_A1AK7 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053796.797962
7USH_37T,7,3167239,logs/posex_diffdock_default_s10_t20_7USH_37T.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7USH_37T --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053821.8245897
7FVY_IQH,0,3167362,logs/posex_diffdock_default_s10_t20_7FVY_IQH.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FVY_IQH --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053831.8362045
7RGY_57I,2,3167458,logs/posex_diffdock_default_s10_t20_7RGY_57I.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7RGY_57I --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053836.8431156
8IXS_A1LVC,3,3167459,logs/posex_diffdock_default_s10_t20_8IXS_A1LVC.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8IXS_A1LVC --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053836.8445292
8SIV_UU6,4,3167460,logs/posex_diffdock_default_s10_t20_8SIV_UU6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8SIV_UU6 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053836.8461044
8V6Z_YIB,6,3167461,logs/posex_diffdock_default_s10_t20_8V6Z_YIB.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V6Z_YIB --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053836.8470073
8XGV_L5F,7,3167972,logs/posex_diffdock_default_s10_t20_8XGV_L5F.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8XGV_L5F --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053856.8681788
9EY3_UUI,0,3168130,logs/posex_diffdock_default_s10_t20_9EY3_UUI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9EY3_UUI --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053866.8797126
7RGX_5A4,2,3168293,logs/posex_diffdock_default_s10_t20_7RGX_5A4.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7RGX_5A4 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053876.8910053
7UR3_N6M,3,3168420,logs/posex_diffdock_default_s10_t20_7UR3_N6M.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7UR3_N6M --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053881.8977473
9CE4_UUF,4,3168421,logs/posex_diffdock_default_s10_t20_9CE4_UUF.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9CE4_UUF --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053881.8995116
5SAU_1IM,6,3168422,logs/posex_diffdock_default_s10_t20_5SAU_1IM.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SAU_1IM --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053881.9004333
7VRQ_O6O,7,3168794,logs/posex_diffdock_default_s10_t20_7VRQ_O6O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7VRQ_O6O --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053901.9220352
7BCH_EJW,0,3168999,logs/posex_diffdock_default_s10_t20_7BCH_EJW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7BCH_EJW --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053916.9384427
7NGW_UAK,2,3169118,logs/posex_diffdock_default_s10_t20_7NGW_UAK.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7NGW_UAK --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053921.94514
7HG3_A1A34,3,3169119,logs/posex_diffdock_default_s10_t20_7HG3_A1A34.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7HG3_A1A34 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053921.946503
8V71_YHS,4,3169316,logs/posex_diffdock_default_s10_t20_8V71_YHS.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V71_YHS --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053926.9531686
9GR6_SFG,6,3169445,logs/posex_diffdock_default_s10_t20_9GR6_SFG.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9GR6_SFG --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053931.959916
8BAK_Q7F,7,3169633,logs/posex_diffdock_default_s10_t20_8BAK_Q7F.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BAK_Q7F --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053941.9716246
7NGM_U9W,0,3169791,logs/posex_diffdock_default_s10_t20_7NGM_U9W.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7NGM_U9W --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053956.9875684
7XFA_5BI,2,3169792,logs/posex_diffdock_default_s10_t20_7XFA_5BI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7XFA_5BI --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053956.989178
7LE5_K2D,3,3169990,logs/posex_diffdock_default_s10_t20_7LE5_K2D.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE5_K2D --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053961.995879
7V3S_5IE,4,3170109,logs/posex_diffdock_default_s10_t20_7V3S_5IE.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7V3S_5IE --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053967.002303
7M9G_A61,6,3170293,logs/posex_diffdock_default_s10_t20_7M9G_A61.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7M9G_A61 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053977.014646
8CHN_Y6Z,7,3170461,logs/posex_diffdock_default_s10_t20_8CHN_Y6Z.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8CHN_Y6Z --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053987.0266187
7B8K_T3N,0,3170631,logs/posex_diffdock_default_s10_t20_7B8K_T3N.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B8K_T3N --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053997.0379238
7FW1_KWX,2,3170632,logs/posex_diffdock_default_s10_t20_7FW1_KWX.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FW1_KWX --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779053997.038937
7FVZ_GFS,3,3170877,logs/posex_diffdock_default_s10_t20_7FVZ_GFS.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FVZ_GFS --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054007.0504477
7GLF_S1U,4,3170980,logs/posex_diffdock_default_s10_t20_7GLF_S1U.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GLF_S1U --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054012.0569727
7RH0_D9J,6,3171120,logs/posex_diffdock_default_s10_t20_7RH0_D9J.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7RH0_D9J --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054022.0686078
7V12_OTL,7,3171287,logs/posex_diffdock_default_s10_t20_7V12_OTL.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7V12_OTL --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054032.0804927
5SIS_JIC,0,3171414,logs/posex_diffdock_default_s10_t20_5SIS_JIC.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SIS_JIC --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054037.0822222
7GL3_SQ5,2,3171532,logs/posex_diffdock_default_s10_t20_7GL3_SQ5.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GL3_SQ5 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054042.0888608
7UU0_LDR,3,3171791,logs/posex_diffdock_default_s10_t20_7UU0_LDR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7UU0_LDR --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054062.1105766
8BIN_R0O,4,3171907,logs/posex_diffdock_default_s10_t20_8BIN_R0O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BIN_R0O --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054067.1173203
9F94_A1IAU,6,3172006,logs/posex_diffdock_default_s10_t20_9F94_A1IAU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9F94_A1IAU --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054077.1283975
7VRQ_P4M,7,3172134,logs/posex_diffdock_default_s10_t20_7VRQ_P4M.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7VRQ_P4M --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054082.1306746
5SI1_JSM,0,3172253,logs/posex_diffdock_default_s10_t20_5SI1_JSM.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SI1_JSM --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054087.1374187
5SKP_WP3,2,3172378,logs/posex_diffdock_default_s10_t20_5SKP_WP3.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SKP_WP3 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054092.143627
7U3H_9QU,3,3172637,logs/posex_diffdock_default_s10_t20_7U3H_9QU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7U3H_9QU --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054112.164797
7FU0_YUF,4,3172755,logs/posex_diffdock_default_s10_t20_7FU0_YUF.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FU0_YUF --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054117.1714873
7UU0_82V,6,3172756,logs/posex_diffdock_default_s10_t20_7UU0_82V.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7UU0_82V --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054117.172666
7FJT_SAH,7,3173026,logs/posex_diffdock_default_s10_t20_7FJT_SAH.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FJT_SAH --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054132.1895986
8CHN_A1H78,0,3173233,logs/posex_diffdock_default_s10_t20_8CHN_A1H78.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8CHN_A1H78 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054147.2058508
9F96_A1IAU,2,3173366,logs/posex_diffdock_default_s10_t20_9F96_A1IAU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9F96_A1IAU --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054152.2121797
7HG1_VZP,3,3173367,logs/posex_diffdock_default_s10_t20_7HG1_VZP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7HG1_VZP --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054152.2131774
7ZWG_QXZ,4,3173628,logs/posex_diffdock_default_s10_t20_7ZWG_QXZ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7ZWG_QXZ --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054162.224539
5SJV_KHU,6,3173806,logs/posex_diffdock_default_s10_t20_5SJV_KHU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SJV_KHU --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054172.236379
7FEU_4I1,7,3173969,logs/posex_diffdock_default_s10_t20_7FEU_4I1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FEU_4I1 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054182.2484415
5SFB_KHU,0,3174092,logs/posex_diffdock_default_s10_t20_5SFB_KHU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SFB_KHU --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054187.2553456
8BSA_DLY,2,3174182,logs/posex_diffdock_default_s10_t20_8BSA_DLY.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BSA_DLY --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054192.2618444
5SGV_KI8,3,3174373,logs/posex_diffdock_default_s10_t20_5SGV_KI8.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SGV_KI8 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054207.279014
7FU9_YTU,4,3174526,logs/posex_diffdock_default_s10_t20_7FU9_YTU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FU9_YTU --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054217.2902257
8I65_ODF,6,3174686,logs/posex_diffdock_default_s10_t20_8I65_ODF.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8I65_ODF --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054227.3016303
7VRQ_LDR,7,3174687,logs/posex_diffdock_default_s10_t20_7VRQ_LDR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7VRQ_LDR --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054227.3025517
9C1R_W3W,0,3174986,logs/posex_diffdock_default_s10_t20_9C1R_W3W.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9C1R_W3W --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054242.3188014
7VS1_O6O,2,3175167,logs/posex_diffdock_default_s10_t20_7VS1_O6O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7VS1_O6O --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054262.3399954
7FW3_IZ7,3,3175168,logs/posex_diffdock_default_s10_t20_7FW3_IZ7.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FW3_IZ7 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054262.340957
5SGV_IK0,4,3175169,logs/posex_diffdock_default_s10_t20_5SGV_IK0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SGV_IK0 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054262.3419833
7GL3_S1U,6,3175170,logs/posex_diffdock_default_s10_t20_7GL3_S1U.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GL3_S1U --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054262.3430154
8BM8_R0O,7,3175676,logs/posex_diffdock_default_s10_t20_8BM8_R0O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BM8_R0O --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054282.3646142
7H01_A1AK5,0,3175877,logs/posex_diffdock_default_s10_t20_7H01_A1AK5.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7H01_A1AK5 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054297.38128
8BOI_QTX,2,3175878,logs/posex_diffdock_default_s10_t20_8BOI_QTX.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BOI_QTX --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054297.3819914
8V6Y_YJQ,3,3176130,logs/posex_diffdock_default_s10_t20_8V6Y_YJQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V6Y_YJQ --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054312.3986669
9FQH_WUI,4,3176219,logs/posex_diffdock_default_s10_t20_9FQH_WUI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9FQH_WUI --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054317.4049792
7H01_A1AK7,6,3176431,logs/posex_diffdock_default_s10_t20_7H01_A1AK7.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7H01_A1AK7 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054332.4213314
7HG7_A1A34,7,3176547,logs/posex_diffdock_default_s10_t20_7HG7_A1A34.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7HG7_A1A34 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054337.4282887
7HGB_UWS,0,3176668,logs/posex_diffdock_default_s10_t20_7HGB_UWS.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7HGB_UWS --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054342.4348097
8PQA_9VV,2,3176841,logs/posex_diffdock_default_s10_t20_8PQA_9VV.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8PQA_9VV --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054352.4465253
8V6W_YI8,3,3177005,logs/posex_diffdock_default_s10_t20_8V6W_YI8.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V6W_YI8 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054362.4584165
7Q90_9IK,4,3177141,logs/posex_diffdock_default_s10_t20_7Q90_9IK.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7Q90_9IK --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054372.4699686
7LE5_NF7,6,3177142,logs/posex_diffdock_default_s10_t20_7LE5_NF7.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE5_NF7 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779054372.470925
