_group_id,case_type,method_official,target_official,ligand_instance_chain_official,memory_score_official,ligand_memory_official,pocket_memory_official,protein_memory_official,shape_pocket_memory_official,seed_official,sample_official,ranking_score_official,rmsd_official,success_rmsd_2_official,pb_valid_all_official,model_ligand_chain_official,structure_relative_path_official,pred_protein_min_dist_official,pred_protein_contact_density_4a_official,pred_protein_clash_density_2a_official,seed_selected,sample_selected,ranking_score_selected,rmsd_selected,success_rmsd_2_selected,pb_valid_all_selected,model_ligand_chain_selected,structure_relative_path_selected,pred_protein_min_dist_selected,pred_protein_contact_density_4a_selected,pred_protein_clash_density_2a_selected,rmsd_delta_selected_minus_official,ranking_score_delta_selected_minus_official,contact_density_delta_selected_minus_official,clash_density_delta_selected_minus_official,ligand_smiles,ligand_num_heavy_atoms,ligand_num_rot_bonds,pred_pocket_precision,pred_pocket_recall,pred_pocket_f1,selected_clash_ok,selected_contact_ok,selected_min_dist_ok,selected_pb_status,selected_geometry_plausible,selected_confidence_drop_small,rmsd_gain_official_minus_selected,ranking_score_drop_official_minus_selected,strong_rescue_flag,needs_visual_review
af3|7uf8__1__1.A__1.E_1.F|1.F,kept_official,af3,7uf8__1__1.A__1.E_1.F,1.F,0.3116863740949271,0.1235955056179775,0.51,0.42,0.2846397356431748,2644515192,1,0.8845462979471999,2.3585901260375977,False,False,F,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7uf8__1__1.A__1.E_1.F/seed-2644515192_sample-1.cif,2.9139283156601405,1.6,0.0,2644515192,1,0.8845462979471999,2.3585901260375977,False,False,F,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7uf8__1__1.A__1.E_1.F/seed-2644515192_sample-1.cif,2.9139283156601405,1.6,0.0,0.0,0.0,0.0,0.0,CC1(C)c2[nH]c3ccccc3c2C[C@@]23CN4CCC[C@]4(C[C@H]12)C(=O)N3,25,0,0.9583333333333334,0.5897435897435898,0.7301587301587301,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|7uum__1__1.A_2.A__1.B_1.C|1.C,kept_official,af3,7uum__1__1.A_2.A__1.B_1.C,1.C,0.3197467792255061,0.1081081081081081,0.61,0.43,0.2170447069383413,180687792,3,0.8899584180349694,4.785351276397705,False,True,E,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7uum__1__1.A_2.A__1.B_1.C/seed-180687792_sample-3.cif,2.4826044305440025,1.6904761904761905,0.0,180687792,3,0.8899584180349694,4.785351276397705,False,True,E,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7uum__1__1.A_2.A__1.B_1.C/seed-180687792_sample-3.cif,2.4826044305440025,1.6904761904761905,0.0,0.0,0.0,0.0,0.0,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,42,9,0.8888888888888888,0.8,0.8421052631578948,True,True,True,true,True,True,-0.0,-0.0,False,False
af3|7vo5__1__1.A__1.B|1.B,kept_official,af3,7vo5__1__1.A__1.B,1.B,0.3121076454632686,0.1923076923076923,0.5,0.45,0.1489997657778814,297297838,4,0.8339912888834309,9.18251895904541,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7vo5__1__1.A__1.B/seed-297297838_sample-4.cif,2.1993975232069043,2.3714285714285714,0.0,297297838,4,0.8339912888834309,9.18251895904541,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7vo5__1__1.A__1.B/seed-297297838_sample-4.cif,2.1993975232069043,2.3714285714285714,0.0,0.0,0.0,0.0,0.0,C[C@H]1[C@@H]2C[C@@H](O)/C=C/C=C/C=C/C=C/C[C@@H](C)OC(=O)C[C@H](O)/C=C/C[C@H](O)C[C@](O)(C[C@@H]1O)O2,35,0,0.7647058823529411,0.8125,0.787878787878788,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|7vpe__1__1.A__1.B|1.B,kept_official,af3,7vpe__1__1.A__1.B,1.B,0.251137437743895,0.1176470588235294,0.43,0.38,0.1323048357782985,3778330281,3,0.7704333904254832,24.28278350830078,False,False,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7vpe__1__1.A__1.B/seed-3778330281_sample-3.cif,1.690612810998528,1.6666666666666667,0.0238095238095238,3778330281,3,0.7704333904254832,24.28278350830078,False,False,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7vpe__1__1.A__1.B/seed-3778330281_sample-3.cif,1.690612810998528,1.6666666666666667,0.0238095238095238,0.0,0.0,0.0,0.0,C1=N[C@@H](c2ccccc2)[C@H](c2ccccc2)N1Cc1cccc(CN2C=N[C@@H](c3ccccc3)[C@@H]2c2ccccc2)c1,42,8,0.0,0.0,0.0,False,True,False,false,False,True,-0.0,-0.0,False,False
af3|7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q|1.P,kept_official,af3,7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q,1.P,0.3333466386123179,0.0727272727272727,0.7,0.46,0.2044604657888621,1394727248,1,0.906668373468348,2.715605020523072,False,False,E,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q/seed-1394727248_sample-1.cif,2.06403854868994,2.810810810810811,0.0,1394727248,1,0.906668373468348,2.715605020523072,False,False,E,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q/seed-1394727248_sample-1.cif,2.06403854868994,2.810810810810811,0.0,0.0,0.0,0.0,0.0,COc1cc2cc(c1Cl)NC(=O)C[C@H](O)/C(C)=C/[C@H](C)[C@@H](OC(N)=O)CC(=O)[C@H](OC)/C=C/C=C(\C)C2,37,3,0.7222222222222222,0.9285714285714286,0.8125000000000001,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M|1.C,kept_official,af3,7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M,1.C,0.3382820101240927,0.0673076923076923,0.72,0.45,0.2236215890820022,1491097436,0,0.9105243981462492,3.435108423233032,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M/seed-1491097436_sample-0.cif,2.0951909787514165,3.294117647058824,0.0,1491097436,0,0.9105243981462492,3.435108423233032,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M/seed-1491097436_sample-0.cif,2.0951909787514165,3.294117647058824,0.0,0.0,0.0,0.0,0.0,COc1cc2cc(c1Cl)NC(=O)C[C@H](O)/C(C)=C/[C@H](C)[C@@H](O)CC(=O)[C@H](OC)/C=C/C=C(\C)C2,34,2,0.8076923076923077,0.84,0.8235294117647058,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|7vzz__1__1.A_1.B__1.AA_1.Y_1.Z|1.AA,kept_official,af3,7vzz__1__1.A_1.B__1.AA_1.Y_1.Z,1.AA,0.3282713773209499,0.0673076923076923,0.68,0.46,0.2135684250662877,2582989471,1,0.9091961830476664,3.1152000427246094,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7vzz__1__1.A_1.B__1.AA_1.Y_1.Z/seed-2582989471_sample-1.cif,1.914947679541976,2.5588235294117645,0.0588235294117647,2582989471,1,0.9091961830476664,3.1152000427246094,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7vzz__1__1.A_1.B__1.AA_1.Y_1.Z/seed-2582989471_sample-1.cif,1.914947679541976,2.5588235294117645,0.0588235294117647,0.0,0.0,0.0,0.0,COc1cc2cc(c1Cl)NC(=O)C[C@H](O)/C(C)=C/[C@H](C)[C@@H](O)CC(=O)[C@H](OC)/C=C/C=C(\C)C2,34,2,0.8,0.8571428571428571,0.8275862068965518,False,True,False,false,False,True,-0.0,-0.0,False,False
af3|7wdu__1__1.A__1.C|1.C,kept_official,af3,7wdu__1__1.A__1.C,1.C,0.3261207552603827,0.1333333333333333,0.61,0.43,0.20477044296858,2663361318,0,0.9416148313707716,54.14443588256836,False,False,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7wdu__1__1.A__1.C/seed-2663361318_sample-0.cif,2.285097429852039,3.206896551724138,0.0,2663361318,0,0.9416148313707716,54.14443588256836,False,False,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7wdu__1__1.A__1.C/seed-2663361318_sample-0.cif,2.285097429852039,3.206896551724138,0.0,0.0,0.0,0.0,0.0,CC(=O)N[C@H]1C(=NOC(=O)Nc2ccccc2)O[C@H](COS(=O)(=O)O)[C@@H](O)[C@@H]1O,29,6,0.0,0.0,0.0,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O|1.F,kept_official,af3,7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,1.F,0.2935146324890665,0.0987654320987654,0.55,0.37,0.2372336562724934,907516861,1,0.9853027294707232,0.4419171214103699,True,True,D,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O/seed-907516861_sample-1.cif,2.396664663701778,2.130434782608696,0.0,907516861,1,0.9853027294707232,0.4419171214103699,True,True,D,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O/seed-907516861_sample-1.cif,2.396664663701778,2.130434782608696,0.0,0.0,0.0,0.0,0.0,CN[C@@H]1C(O)[C@H](NC)[C@@H](O)C(O[C@@H]2O[C@H](C)C[C@H](O)[C@H]2O)[C@H]1O,23,4,0.9523809523809524,0.9090909090909092,0.9302325581395348,True,True,True,true,True,True,-0.0,-0.0,False,False
af3|7wzx__1__1.A__1.B_1.D_1.E_1.I|1.I,kept_official,af3,7wzx__1__1.A__1.B_1.D_1.E_1.I,1.I,0.3072936570464784,0.1351351351351351,0.55,0.37,0.2424817987459055,368628049,2,0.9846520384548666,0.5640435218811035,True,False,E,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7wzx__1__1.A__1.B_1.D_1.E_1.I/seed-368628049_sample-2.cif,2.4720362344595013,2.1739130434782608,0.0,368628049,2,0.9846520384548666,0.5640435218811035,True,False,E,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7wzx__1__1.A__1.B_1.D_1.E_1.I/seed-368628049_sample-2.cif,2.4720362344595013,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,CN[C@@H]1C(O)[C@H](NC)[C@@H](O)C(O[C@@H]2O[C@H](C)C[C@H](O)C2=O)[C@H]1O,23,4,0.9047619047619048,0.9047619047619048,0.9047619047619048,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|7x11__1__1.D__1.P|1.P,kept_official,af3,7x11__1__1.D__1.P,1.P,0.3075133680065849,0.0666666666666666,0.35,0.85,0.133400173366258,2227100012,1,0.9209325738947168,20.11064720153809,False,False,F,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7x11__1__1.D__1.P/seed-2227100012_sample-1.cif,2.546708528763339,2.2058823529411766,0.0,2227100012,1,0.9209325738947168,20.11064720153809,False,False,F,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7x11__1__1.D__1.P/seed-2227100012_sample-1.cif,2.546708528763339,2.2058823529411766,0.0,0.0,0.0,0.0,0.0,CCCc1nc2c(C)ccn(Cc3ccc4nc(-c5ccccc5-c5nnn[nH]5)sc4c3)c-2n1,34,6,0.0344827586206896,0.0384615384615384,0.0363636363636363,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|7xpu__1__2.A__2.C_2.D|2.C,kept_official,af3,7xpu__1__2.A__2.C_2.D,2.C,0.3223028919700825,0.5061728395061729,0.22,0.36,0.0907119907146101,2336596185,0,0.9179549862469568,1.736042022705078,True,False,K,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7xpu__1__2.A__2.C_2.D/seed-2336596185_sample-0.cif,2.0904966630414146,4.315789473684211,0.0,2336596185,0,0.9179549862469568,1.736042022705078,True,False,K,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7xpu__1__2.A__2.C_2.D/seed-2336596185_sample-0.cif,2.0904966630414146,4.315789473684211,0.0,0.0,0.0,0.0,0.0,C[C@@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,38,8,1.0,0.95,0.9743589743589745,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|7xpv__1__1.A__1.C_1.D|1.C,kept_official,af3,7xpv__1__1.A__1.C_1.D,1.C,0.3427864941590111,0.36144578313253,0.44,0.32,0.2114023503131282,1897190769,3,0.9181633260520004,1.9531567096710205,True,False,I,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7xpv__1__1.A__1.C_1.D/seed-1897190769_sample-3.cif,2.5045188958493507,4.368421052631579,0.0,1897190769,3,0.9181633260520004,1.9531567096710205,True,False,I,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7xpv__1__1.A__1.C_1.D/seed-1897190769_sample-3.cif,2.5045188958493507,4.368421052631579,0.0,0.0,0.0,0.0,0.0,C[C@H](O)[C@H]1O[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(O)nc(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,38,9,0.902439024390244,0.9487179487179488,0.925,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|7xxc__1__1.A_1.B_1.D__1.M|1.M,kept_official,af3,7xxc__1__1.A_1.B_1.D__1.M,1.M,0.1319110329473513,0.1119402985074626,0.04,0.4,0.0136596423486969,3287387641,4,0.9052473574834526,8.004481315612793,False,False,O,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7xxc__1__1.A_1.B_1.D__1.M/seed-3287387641_sample-4.cif,2.616291623618799,1.6333333333333333,0.0,3287387641,4,0.9052473574834526,8.004481315612793,False,False,O,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7xxc__1__1.A_1.B_1.D__1.M/seed-3287387641_sample-4.cif,2.616291623618799,1.6333333333333333,0.0,0.0,0.0,0.0,0.0,NCC(=O)N[C@@H]1[C@H](O)[C@@H](OC(N)=O)[C@@H](CO)O[C@H]1/N=C1\N[C@@H]2[C@H](O)CNC(=O)[C@H]2N1,30,5,0.7727272727272727,0.6538461538461539,0.7083333333333333,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|7xxm__1__1.A_1.B_1.C__1.K|1.K,kept_official,af3,7xxm__1__1.A_1.B_1.C__1.K,1.K,0.1416398960781412,0.1167883211678832,0.07,0.39,0.0263199183469103,2920705745,3,0.8955092311442403,9.292991638183594,False,False,K,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7xxm__1__1.A_1.B_1.C__1.K/seed-2920705745_sample-3.cif,2.5387442828882056,0.75,0.0,2920705745,3,0.8955092311442403,9.292991638183594,False,False,K,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7xxm__1__1.A_1.B_1.C__1.K/seed-2920705745_sample-3.cif,2.5387442828882056,0.75,0.0,0.0,0.0,0.0,0.0,NCCCC(=O)N[C@@H]1[C@H](O)[C@@H](OC(N)=O)[C@@H](CO)O[C@H]1/N=C1\N[C@@H]2[C@H](O)CNC(=O)[C@H]2N1,32,7,0.7391304347826086,0.5862068965517241,0.6538461538461539,True,False,True,false,False,True,-0.0,-0.0,False,False
af3|7xxn__1__2.A__2.B_2.C|2.B,kept_official,af3,7xxn__1__2.A__2.B_2.C,2.B,0.2757162485816537,0.0634920634920634,0.5,0.36,0.2824701317971574,1629143820,2,0.888023059662143,3.68117928504944,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7xxn__1__2.A__2.B_2.C/seed-1629143820_sample-2.cif,2.9649756943515464,3.642857142857143,0.0,1629143820,2,0.888023059662143,3.68117928504944,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7xxn__1__2.A__2.B_2.C/seed-1629143820_sample-2.cif,2.9649756943515464,3.642857142857143,0.0,0.0,0.0,0.0,0.0,O=S(=O)(c1ccc(Br)s1)n1cccn1,14,2,0.7619047619047619,0.8,0.7804878048780488,True,True,True,true,True,True,-0.0,-0.0,False,False
af3|7yd2__1__1.A_1.B__1.K|1.K,kept_official,af3,7yd2__1__1.A_1.B__1.K,1.K,0.3416452371562777,0.136986301369863,0.65,0.46,0.196000158384128,3897961708,0,0.9416217618117356,4.216432571411133,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7yd2__1__1.A_1.B__1.K/seed-3897961708_sample-0.cif,1.8264677005547807,4.48,0.04,3897961708,0,0.9416217618117356,4.216432571411133,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7yd2__1__1.A_1.B__1.K/seed-3897961708_sample-0.cif,1.8264677005547807,4.48,0.04,0.0,0.0,0.0,0.0,COc1cc(Cl)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)n1,25,5,0.7419354838709677,0.7419354838709677,0.7419354838709677,False,True,False,false,False,True,-0.0,-0.0,False,False
af3|7yv4__1__1.A__1.B|1.B,kept_official,af3,7yv4__1__1.A__1.B,1.B,0.2028888415216452,0.0886075949367088,0.11,0.69,0.0318809164689859,4054280966,3,0.7687992157227248,5.2262396812438965,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7yv4__1__1.A__1.B/seed-4054280966_sample-3.cif,2.5250356515539294,4.0,0.0,4054280966,3,0.7687992157227248,5.2262396812438965,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7yv4__1__1.A__1.B/seed-4054280966_sample-3.cif,2.5250356515539294,4.0,0.0,0.0,0.0,0.0,0.0,Cc1c(O)c(C)c2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,22,1,0.0384615384615384,0.0357142857142857,0.037037037037037,True,True,True,true,True,True,-0.0,-0.0,False,False
af3|7yxl__1__1.A__1.C_1.E|1.E,kept_official,af3,7yxl__1__1.A__1.C_1.E,1.E,0.3168537004838452,0.2592592592592592,0.42,0.39,0.2155647987155223,3649039978,4,0.9405680668422932,0.6683010458946228,True,False,D,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7yxl__1__1.A__1.C_1.E/seed-3649039978_sample-4.cif,0.4742352773948435,6.764705882352941,0.4705882352941176,3649039978,4,0.9405680668422932,0.6683010458946228,True,False,D,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7yxl__1__1.A__1.C_1.E/seed-3649039978_sample-4.cif,0.4742352773948435,6.764705882352941,0.4705882352941176,0.0,0.0,0.0,0.0,O=C(O)C(=O)N[C@H](Cc1ccccc1)C(=O)O,17,4,0.9545454545454546,0.875,0.9130434782608696,False,True,False,false,False,True,-0.0,-0.0,False,False
af3|7z5u__1__1.A__1.B_1.C|1.C,kept_official,af3,7z5u__1__1.A__1.B_1.C,1.C,0.3464429974701027,0.1212121212121211,0.56,0.65,0.1700937752293016,549461985,3,0.9675889267620792,0.8257296085357666,True,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7z5u__1__1.A__1.B_1.C/seed-549461985_sample-3.cif,2.819345714251783,4.0,0.0,549461985,3,0.9675889267620792,0.8257296085357666,True,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7z5u__1__1.A__1.B_1.C/seed-549461985_sample-3.cif,2.819345714251783,4.0,0.0,0.0,0.0,0.0,0.0,CC(=O)Nc1ccccc1OCc1cn(CCNC(=O)[C@@H](CC(C)C)C(=O)NO)nn1,31,11,0.9583333333333334,0.6764705882352942,0.7931034482758621,True,True,True,true,True,True,-0.0,-0.0,False,False
af3|7zg9__1__1.A__1.C|1.C,kept_official,af3,7zg9__1__1.A__1.C,1.C,0.3046251161656738,0.027027027027027,0.64,0.41,0.2658282835310719,3304207636,3,0.8086025693024095,6.997989654541016,False,False,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7zg9__1__1.A__1.C/seed-3304207636_sample-3.cif,3.017958182517663,2.04,0.0,3304207636,3,0.8086025693024095,6.997989654541016,False,False,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7zg9__1__1.A__1.C/seed-3304207636_sample-3.cif,3.017958182517663,2.04,0.0,0.0,0.0,0.0,0.0,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@H]3[C@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,25,2,0.92,0.8214285714285714,0.8679245283018867,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|7zzw__1__1.A__1.E_1.M|1.M,kept_official,af3,7zzw__1__1.A__1.E_1.M,1.M,0.1992757503179593,0.0163934426229508,0.25,0.58,0.0751902269996327,1345690146,2,0.8569492035631722,26.369354248046875,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7zzw__1__1.A__1.E_1.M/seed-1345690146_sample-2.cif,2.696439122633788,2.076923076923077,0.0,1345690146,2,0.8569492035631722,26.369354248046875,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/7zzw__1__1.A__1.E_1.M/seed-1345690146_sample-2.cif,2.696439122633788,2.076923076923077,0.0,0.0,0.0,0.0,0.0,O=S(=O)([O-])CC[NH2+]C1CCCCC1,13,4,0.0,0.0,0.0,True,True,True,true,True,True,-0.0,-0.0,False,False
af3|8c3u__1__1.A__1.C|1.C,kept_official,af3,8c3u__1__1.A__1.C,1.C,0.1828519200356059,0.1720430107526881,0.15,0.36,0.0656843313608254,281973202,2,0.7852190072713526,12.605116844177246,False,False,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8c3u__1__1.A__1.C/seed-281973202_sample-2.cif,2.328167121790934,1.7428571428571429,0.0,281973202,2,0.7852190072713526,12.605116844177246,False,False,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8c3u__1__1.A__1.C/seed-281973202_sample-2.cif,2.328167121790934,1.7428571428571429,0.0,0.0,0.0,0.0,0.0,Cc1ccc2c(c1)NC(=O)[C@@]2(c1cn[nH]c1)c1cc(-c2ccc(C(=O)O)cc2C(=O)O)ccc1O,35,5,0.0,0.0,0.0,True,True,True,false,False,True,-0.0,-0.0,False,False
af3|8cfb__1__1.A__1.L|1.L,kept_official,af3,8cfb__1__1.A__1.L,1.L,0.1826995265937507,0.1063829787234042,0.07,0.61,0.0298274202027964,3697577986,4,0.9450249907312632,37.84131240844727,False,True,S,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8cfb__1__1.A__1.L/seed-3697577986_sample-4.cif,2.6590781734207103,1.75,0.0,3697577986,4,0.9450249907312632,37.84131240844727,False,True,S,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8cfb__1__1.A__1.L/seed-3697577986_sample-4.cif,2.6590781734207103,1.75,0.0,0.0,0.0,0.0,0.0,CCCS(=O)(=O)Nc1cc(N)c(F)cc1F,16,4,0.6428571428571429,0.6,0.6206896551724138,True,True,True,true,True,True,-0.0,-0.0,False,False
af3|8cfk__1__1.A_1.D__1.H_1.I|1.H,kept_official,af3,8cfk__1__1.A_1.D__1.H_1.I,1.H,0.3197261853134874,0.1111111111111111,0.44,0.61,0.244186482122993,1310513648,4,0.9390092220230178,8.050185203552246,False,True,R,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8cfk__1__1.A_1.D__1.H_1.I/seed-1310513648_sample-4.cif,3.200516876966473,1.125,0.0,1310513648,4,0.9390092220230178,8.050185203552246,False,True,R,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8cfk__1__1.A_1.D__1.H_1.I/seed-1310513648_sample-4.cif,3.200516876966473,1.125,0.0,0.0,0.0,0.0,0.0,OC1C[C@H]2CC[C@@H](C1)N2Cc1ccccc1,16,2,0.4166666666666667,0.5555555555555556,0.4761904761904762,True,True,True,true,True,True,-0.0,-0.0,False,False
af3|8cg0__1__1.D__1.IA|1.IA,kept_official,af3,8cg0__1__1.D__1.IA,1.IA,0.1728455989587718,0.0606060606060606,0.09,0.61,0.0356673887332534,1780471194,1,0.941392981582204,7.197169780731201,False,False,N,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8cg0__1__1.D__1.IA/seed-1780471194_sample-1.cif,1.5868455958097265,3.6,0.0666666666666666,1780471194,1,0.941392981582204,7.197169780731201,False,False,N,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/af3/8cg0__1__1.D__1.IA/seed-1780471194_sample-1.cif,1.5868455958097265,3.6,0.0666666666666666,0.0,0.0,0.0,0.0,O=C(NC[C@@H]1CCCO1)NC1CCCC1,15,3,0.7857142857142857,1.0,0.88,False,True,False,false,False,True,-0.0,-0.0,False,False
