dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd,oracle_method_original,oracle_success_original,oracle_rmsd_original,oracle_endpoint_rule
astex_diverse,1HNN_SKF,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedTrue_rep3,False,44.81426534582965,public_neuralplexer_relaxedTrue_rep3,False,44.81426534582965,public_neuralplexer_relaxedFalse_rep1,False,3.605194097211887,public_neuralplexer_relaxedTrue_rep1,False,3.605194097211887,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HNN_SKF,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedFalse_rep-1,False,45.35074928144596,public_dynamicbind_relaxedFalse_rep-1,False,45.35074928144596,public_dynamicbind_relaxedTrue_rep-1,False,45.33833299207983,public_dynamicbind_relaxedTrue_rep-1,False,45.33833299207983,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HNN_SKF,same_generator,RFAA,32,2,public_rfaa_relaxedFalse_rep1,True,1.2312065534031482,public_rfaa_relaxedFalse_rep1,True,1.2312065534031482,public_rfaa_relaxedFalse_rep1,True,1.2312065534031482,public_rfaa_relaxedFalse_rep1,True,1.2312065534031482,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,cross_generator_balanced,,1,1,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Boltz,1,1,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Chai,1,1,public_chai_relaxedFalse_rep3,False,26.989695031959407,public_chai_relaxedFalse_rep3,False,26.989695031959407,public_chai_relaxedFalse_rep3,False,26.989695031959407,public_chai_relaxedFalse_rep3,False,26.989695031959407,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DiffDock,1,1,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedTrue_rep3,False,2.3363261294515145,public_neuralplexer_relaxedTrue_rep3,False,2.3363261294515145,public_neuralplexer_relaxedTrue_rep3,False,2.3363261294515145,public_neuralplexer_relaxedTrue_rep3,False,2.3363261294515145,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,RFAA,1,1,public_rfaa_relaxedFalse_rep1,False,4.59051452029646,public_rfaa_relaxedFalse_rep1,False,4.59051452029646,public_rfaa_relaxedFalse_rep1,False,4.59051452029646,public_rfaa_relaxedFalse_rep1,False,4.59051452029646,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,cross_generator_balanced,,2,2,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_chai_relaxedFalse_rep3,False,26.989695031959407,public_chai_relaxedFalse_rep3,False,26.989695031959407,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Boltz,2,2,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Chai,2,2,public_chai_relaxedFalse_rep3,False,26.989695031959407,public_chai_relaxedFalse_rep3,False,26.989695031959407,public_chai_relaxedFalse_rep2,False,26.901086350398312,public_chai_relaxedFalse_rep2,False,26.901086350398312,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DiffDock,2,2,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedTrue_rep3,False,2.3363261294515145,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedTrue_rep-1,False,27.058263737924,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,RFAA,2,2,public_rfaa_relaxedFalse_rep1,False,4.59051452029646,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,cross_generator_balanced,,4,4,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Boltz,4,4,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_relaxedFalse_rep1,False,27.37737272756848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Chai,4,4,public_chai_relaxedFalse_rep3,False,26.989695031959407,public_chai_relaxedFalse_rep3,False,26.989695031959407,public_chai_relaxedFalse_rep1,False,26.66507630816081,public_chai_relaxedFalse_rep1,False,26.66507630816081,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DiffDock,4,4,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep2,True,1.9614138679990367,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedTrue_rep3,False,2.3363261294515145,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedTrue_rep-1,False,27.058263737924,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,RFAA,4,2,public_rfaa_relaxedFalse_rep1,False,4.59051452029646,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,cross_generator_balanced,,8,8,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Boltz,8,8,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_ss_relaxedFalse_rep3,False,2.021703508118053,public_boltz_ss_relaxedFalse_rep3,False,2.021703508118053,public_boltz_ss_relaxedTrue_rep3,False,2.021703508118053,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Chai,8,7,public_chai_relaxedFalse_rep3,False,26.989695031959407,Chai-1 full receptor s5/t200,False,26.07575740992424,Chai-1 full receptor s5/t200,False,26.07575740992424,Chai-1 full receptor s5/t200,False,26.07575740992424,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DiffDock,8,7,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep3,True,1.9605294628586536,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedTrue_rep3,False,2.3363261294515145,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedTrue_rep-1,False,27.058263737924,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,RFAA,8,2,public_rfaa_relaxedFalse_rep1,False,4.59051452029646,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,cross_generator_balanced,,16,16,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Boltz,16,14,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_ss_relaxedFalse_rep3,False,2.021703508118053,public_boltz_relaxedFalse_rep2,True,0.5546562325583202,public_boltz_relaxedTrue_rep2,True,0.5546562325583202,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Chai,16,7,public_chai_relaxedFalse_rep3,False,26.989695031959407,Chai-1 full receptor s5/t200,False,26.07575740992424,Chai-1 full receptor s5/t200,False,26.07575740992424,Chai-1 full receptor s5/t200,False,26.07575740992424,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DiffDock,16,7,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep3,True,1.9605294628586536,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedTrue_rep3,False,2.3363261294515145,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedTrue_rep-1,False,27.058263737924,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,RFAA,16,2,public_rfaa_relaxedFalse_rep1,False,4.59051452029646,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_ss_relaxedFalse_rep3,False,2.021703508118053,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Boltz,32,14,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_ss_relaxedFalse_rep3,False,2.021703508118053,public_boltz_relaxedFalse_rep2,True,0.5546562325583202,public_boltz_relaxedTrue_rep2,True,0.5546562325583202,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,Chai,32,7,public_chai_relaxedFalse_rep3,False,26.989695031959407,Chai-1 full receptor s5/t200,False,26.07575740992424,Chai-1 full receptor s5/t200,False,26.07575740992424,Chai-1 full receptor s5/t200,False,26.07575740992424,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DiffDock,32,7,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep3,True,1.9605294628586536,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedTrue_rep3,False,2.3363261294515145,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedTrue_rep-1,False,27.058263737924,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HP0_AD3,same_generator,RFAA,32,2,public_rfaa_relaxedFalse_rep1,False,4.59051452029646,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HQ2_PH2,cross_generator_balanced,,1,1,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HQ2_PH2,same_generator,Boltz,1,1,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HQ2_PH2,same_generator,Chai,1,1,Chai-1 full receptor s5/t200,True,0.9256224610163614,Chai-1 full receptor s5/t200,True,0.9256224610163614,Chai-1 full receptor s5/t200,True,0.9256224610163614,Chai-1 full receptor s5/t200,True,0.9256224610163614,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HQ2_PH2,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,True,0.3444809304280447,DiffDock-L default s10/t20,True,0.3444809304280447,DiffDock-L default s10/t20,True,0.3444809304280447,DiffDock-L default s10/t20,True,0.3444809304280447,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1HQ2_PH2,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,any retained candidate satisfies the same frozen success_2a endpoint
