dataset,mol_id,gpu,pid,log_path,tag,command,start_time,status,exit_code,elapsed_sec
posebusters_benchmark,6YDY_K73,4,160850,logs/chai_default_s5_t200_posebusters_benchmark_6YDY_K73.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6YDY_K73 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104140.7004564,finished,0,70.077
dockgen,1v97_1_MTE_1,6,162338,logs/chai_default_s5_t200_dockgen_1v97_1_MTE_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 1v97_1_MTE_1 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104160.722073,finished,0,60.067
astex_diverse,1MEH_MOA,1,163267,logs/chai_default_s5_t200_astex_diverse_1MEH_MOA.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1MEH_MOA --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104190.754124,finished,0,90.102
posebusters_benchmark,6YJA_2BA,5,163268,logs/chai_default_s5_t200_posebusters_benchmark_6YJA_2BA.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6YJA_2BA --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104190.7556717,finished,0,100.112
dockgen,1za2_1_CTP_4,3,164695,logs/chai_default_s5_t200_dockgen_1za2_1_CTP_4.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 1za2_1_CTP_4 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104200.7671945,finished,0,70.077
astex_diverse,1MMV_3AR,4,165560,logs/chai_default_s5_t200_astex_diverse_1MMV_3AR.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1MMV_3AR --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104210.7787027,finished,0,290.329
posebusters_benchmark,6YMS_OZH,6,166282,logs/chai_default_s5_t200_posebusters_benchmark_6YMS_OZH.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6YMS_OZH --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104220.7907028,finished,0,90.102
dockgen,2cdc_1_XYS_5,3,167313,logs/chai_default_s5_t200_dockgen_2cdc_1_XYS_5.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2cdc_1_XYS_5 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104270.8459864,finished,0,190.214
astex_diverse,1MZC_BNE,1,168066,logs/chai_default_s5_t200_astex_diverse_1MZC_BNE.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1MZC_BNE --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104280.8576896,finished,0,190.215
posebusters_benchmark,6YQV_8K2,2,168774,logs/chai_default_s5_t200_posebusters_benchmark_6YQV_8K2.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6YQV_8K2 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104290.869232,finished,0,100.114
dockgen,2ext_1_TRP_0,5,168775,logs/chai_default_s5_t200_dockgen_2ext_1_TRP_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2ext_1_TRP_0 --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104290.8701885,finished,0,80.089
astex_diverse,1N1M_A3M,0,170137,logs/chai_default_s5_t200_astex_diverse_1N1M_A3M.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1N1M_A3M --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104300.882093,finished,0,60.065
posebusters_benchmark,6YQW_82I,6,170916,logs/chai_default_s5_t200_posebusters_benchmark_6YQW_82I.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6YQW_82I --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104310.894251,finished,0,70.076
dockgen,2g7c_1_NAG-GAL-GLA_1,7,171742,logs/chai_default_s5_t200_dockgen_2g7c_1_NAG-GAL-GLA_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2g7c_1_NAG-GAL-GLA_1 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104330.9163232,finished,0,90.101
astex_diverse,1N2J_PAF,0,172596,logs/chai_default_s5_t200_astex_diverse_1N2J_PAF.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1N2J_PAF --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104360.9486315,finished,0,190.213
posebusters_benchmark,6YR2_T1C,5,173302,logs/chai_default_s5_t200_posebusters_benchmark_6YR2_T1C.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6YR2_T1C --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104370.9606712,finished,0,120.135
dockgen,2gag_1_FOA_0,6,174002,logs/chai_default_s5_t200_dockgen_2gag_1_FOA_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2gag_1_FOA_0 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104380.972888,finished,0,280.305
astex_diverse,1N2V_BDI,2,174715,logs/chai_default_s5_t200_astex_diverse_1N2V_BDI.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1N2V_BDI --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104390.9846032,finished,0,120.135
posebusters_benchmark,6YRV_PJ8,7,175567,logs/chai_default_s5_t200_posebusters_benchmark_6YRV_PJ8.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6YRV_PJ8 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104421.019788,finished,0,180.195
dockgen,2gag_1_NAD_0,3,178684,logs/chai_default_s5_t200_dockgen_2gag_1_NAD_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2gag_1_NAD_0 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104461.0624852,finished,0,290.316
astex_diverse,1N46_PFA,1,179380,logs/chai_default_s5_t200_astex_diverse_1N46_PFA.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1N46_PFA --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104471.0746667,finished,0,190.204
posebusters_benchmark,6YSP_PAL,5,180128,logs/chai_default_s5_t200_posebusters_benchmark_6YSP_PAL.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6YSP_PAL --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104491.0974815,finished,0,300.326
dockgen,2gah_1_NAD_0,4,180826,logs/chai_default_s5_t200_dockgen_2gah_1_NAD_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2gah_1_NAD_0 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104501.1098416,finished,0,280.3
astex_diverse,1NAV_IH5,2,181585,logs/chai_default_s5_t200_astex_diverse_1NAV_IH5.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1NAV_IH5 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104511.1214097,finished,0,90.093
posebusters_benchmark,6YT6_PKE,0,182526,logs/chai_default_s5_t200_posebusters_benchmark_6YT6_PKE.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6YT6_PKE --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104551.1639562,finished,0,190.201
dockgen,2gf3_2_FOA_1,7,183603,logs/chai_default_s5_t200_dockgen_2gf3_2_FOA_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2gf3_2_FOA_1 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104601.2168665,finished,0,120.126
astex_diverse,1OF1_SCT,2,183604,logs/chai_default_s5_t200_astex_diverse_1OF1_SCT.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1OF1_SCT --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104601.2185416,finished,0,190.205
posebusters_benchmark,6YYO_Q1K,6,185788,logs/chai_default_s5_t200_posebusters_benchmark_6YYO_Q1K.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6YYO_Q1K --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104661.280477,finished,0,120.13
dockgen,2him_1_ASN_3,1,185789,logs/chai_default_s5_t200_dockgen_2him_1_ASN_3.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2him_1_ASN_3 --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104661.2819877,finished,0,190.206
astex_diverse,1OF6_DTY,7,187437,logs/chai_default_s5_t200_astex_diverse_1OF6_DTY.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1OF6_DTY --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104721.3447666,finished,0,20.02
posebusters_benchmark,6Z0R_Q4H,0,188568,logs/chai_default_s5_t200_posebusters_benchmark_6Z0R_Q4H.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6Z0R_Q4H --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104741.3670008,finished,0,90.097
dockgen,2hk9_1_SKM_0,7,188569,logs/chai_default_s5_t200_dockgen_2hk9_1_SKM_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2hk9_1_SKM_0 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104741.3686569,finished,0,90.095
astex_diverse,1OPK_P16,3,189936,logs/chai_default_s5_t200_astex_diverse_1OPK_P16.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1OPK_P16 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104751.380536,finished,0,120.129
posebusters_benchmark,6Z14_Q4Z,4,190747,logs/chai_default_s5_t200_posebusters_benchmark_6Z14_Q4Z.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6Z14_Q4Z --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104781.4116921,finished,0,180.201
dockgen,2hs3_1_FGR_0,6,190748,logs/chai_default_s5_t200_dockgen_2hs3_1_FGR_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2hs3_1_FGR_0 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104781.4130132,finished,0,180.2
astex_diverse,1OQ5_CEL,5,192452,logs/chai_default_s5_t200_astex_diverse_1OQ5_CEL.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1OQ5_CEL --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104791.4251256,finished,0,90.097
posebusters_benchmark,6Z1C_7EY,2,192453,logs/chai_default_s5_t200_posebusters_benchmark_6Z1C_7EY.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6Z1C_7EY --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104791.4267612,finished,0,90.095
dockgen,2o5m_1_MNR_0,0,194042,logs/chai_default_s5_t200_dockgen_2o5m_1_MNR_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2o5m_1_MNR_0 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104831.4657955,finished,0,70.079
astex_diverse,1OWE_675,7,194043,logs/chai_default_s5_t200_astex_diverse_1OWE_675.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1OWE_675 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104831.467467,finished,0,90.1
posebusters_benchmark,6Z2C_Q5E,1,195487,logs/chai_default_s5_t200_posebusters_benchmark_6Z2C_Q5E.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6Z2C_Q5E --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104851.4898574,finished,0,200.227
dockgen,2q37_1_3AL_0,3,196628,logs/chai_default_s5_t200_dockgen_2q37_1_3AL_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2q37_1_3AL_0 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104871.51186,finished,0,70.079
astex_diverse,1OYT_FSN,5,197338,logs/chai_default_s5_t200_astex_diverse_1OYT_FSN.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1OYT_FSN --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104881.5237288,finished,0,100.113
posebusters_benchmark,6Z4N_Q7B,2,197339,logs/chai_default_s5_t200_posebusters_benchmark_6Z4N_Q7B.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6Z4N_Q7B --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104881.5250185,finished,0,190.216
dockgen,2q6k_1_ADN_1,0,198812,logs/chai_default_s5_t200_dockgen_2q6k_1_ADN_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2q6k_1_ADN_1 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104901.547343,finished,0,90.102
astex_diverse,1P2Y_NCT,7,199595,logs/chai_default_s5_t200_astex_diverse_1P2Y_NCT.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1P2Y_NCT --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104921.5701933,finished,0,120.135
posebusters_benchmark,6Z5Z_BDF,3,200528,logs/chai_default_s5_t200_posebusters_benchmark_6Z5Z_BDF.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6Z5Z_BDF --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104941.5924125,finished,0,70.079
dockgen,2r4e_1_13P_0,4,201337,logs/chai_default_s5_t200_dockgen_2r4e_1_13P_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2r4e_1_13P_0 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104961.6148345,finished,0,120.142
astex_diverse,1P62_GEO,6,201338,logs/chai_default_s5_t200_astex_diverse_1P62_GEO.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1P62_GEO --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104961.616557,finished,0,70.077
posebusters_benchmark,6ZAE_ACV,5,202907,logs/chai_default_s5_t200_posebusters_benchmark_6ZAE_ACV.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6ZAE_ACV --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104981.6388967,finished,0,90.102
dockgen,2v5e_1_GU4-YYJ_0,0,203628,logs/chai_default_s5_t200_dockgen_2v5e_1_GU4-YYJ_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2v5e_1_GU4-YYJ_0 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779104991.6510897,finished,0,70.078
astex_diverse,1PMN_984,3,204398,logs/chai_default_s5_t200_astex_diverse_1PMN_984.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1PMN_984 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779105011.67322,finished,0,100.118
posebusters_benchmark,6ZC3_JOR,6,205157,logs/chai_default_s5_t200_posebusters_benchmark_6ZC3_JOR.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 6ZC3_JOR --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779105031.6948247,finished,0,80.096
dockgen,2v7t_1_SAH_4,7,205855,logs/chai_default_s5_t200_dockgen_2v7t_1_SAH_4.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 2v7t_1_SAH_4 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779105041.7070506,finished,0,180.205
