dataset,mol_id,pdb_id,method,priority,role,state,gpu_required,protein_pdb,ligand_file,case_dir,output_dir,command_template
astex_diverse,1JD0_AZM,1jd0,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1JD0_AZM/1JD0_AZM_protein.pdb,external/PoseBench/data/astex_diverse_set/1JD0_AZM/1JD0_AZM_ligand.sdf,external/PoseBench/data/astex_diverse_set/1JD0_AZM,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1JD0_AZM
astex_diverse,1JJE_BYS,1jje,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_protein.pdb,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_ligand.sdf,external/PoseBench/data/astex_diverse_set/1JJE_BYS,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1JJE_BYS,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1JJE_BYS
astex_diverse,1JJE_BYS,1jje,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_protein.pdb,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_ligand.sdf,external/PoseBench/data/astex_diverse_set/1JJE_BYS,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1JJE_BYS,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1JJE_BYS
astex_diverse,1JJE_BYS,1jje,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_protein.pdb,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_ligand.sdf,external/PoseBench/data/astex_diverse_set/1JJE_BYS,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1JJE_BYS,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1JJE_BYS
astex_diverse,1JJE_BYS,1jje,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_protein.pdb,external/PoseBench/data/astex_diverse_set/1JJE_BYS/1JJE_BYS_ligand.sdf,external/PoseBench/data/astex_diverse_set/1JJE_BYS,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1JJE_BYS
astex_diverse,1JLA_TNK,1jla,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_protein.pdb,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_ligand.sdf,external/PoseBench/data/astex_diverse_set/1JLA_TNK,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1JLA_TNK,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1JLA_TNK
astex_diverse,1JLA_TNK,1jla,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_protein.pdb,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_ligand.sdf,external/PoseBench/data/astex_diverse_set/1JLA_TNK,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1JLA_TNK,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1JLA_TNK
astex_diverse,1JLA_TNK,1jla,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_protein.pdb,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_ligand.sdf,external/PoseBench/data/astex_diverse_set/1JLA_TNK,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1JLA_TNK,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1JLA_TNK
astex_diverse,1JLA_TNK,1jla,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_protein.pdb,external/PoseBench/data/astex_diverse_set/1JLA_TNK/1JLA_TNK_ligand.sdf,external/PoseBench/data/astex_diverse_set/1JLA_TNK,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1JLA_TNK
astex_diverse,1K3U_IAD,1k3u,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_protein.pdb,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_ligand.sdf,external/PoseBench/data/astex_diverse_set/1K3U_IAD,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1K3U_IAD,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1K3U_IAD
astex_diverse,1K3U_IAD,1k3u,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_protein.pdb,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_ligand.sdf,external/PoseBench/data/astex_diverse_set/1K3U_IAD,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1K3U_IAD,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1K3U_IAD
astex_diverse,1K3U_IAD,1k3u,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_protein.pdb,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_ligand.sdf,external/PoseBench/data/astex_diverse_set/1K3U_IAD,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1K3U_IAD,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1K3U_IAD
astex_diverse,1K3U_IAD,1k3u,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_protein.pdb,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_ligand.sdf,external/PoseBench/data/astex_diverse_set/1K3U_IAD,results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1K3U_IAD
astex_diverse,1KE5_LS1,1ke5,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_protein.pdb,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_ligand.sdf,external/PoseBench/data/astex_diverse_set/1KE5_LS1,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1KE5_LS1,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1KE5_LS1
astex_diverse,1KE5_LS1,1ke5,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_protein.pdb,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_ligand.sdf,external/PoseBench/data/astex_diverse_set/1KE5_LS1,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1KE5_LS1,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1KE5_LS1
astex_diverse,1KE5_LS1,1ke5,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_protein.pdb,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_ligand.sdf,external/PoseBench/data/astex_diverse_set/1KE5_LS1,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1KE5_LS1,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1KE5_LS1
astex_diverse,1KE5_LS1,1ke5,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_protein.pdb,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_ligand.sdf,external/PoseBench/data/astex_diverse_set/1KE5_LS1,results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1KE5_LS1
astex_diverse,1KZK_JE2,1kzk,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_protein.pdb,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_ligand.sdf,external/PoseBench/data/astex_diverse_set/1KZK_JE2,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1KZK_JE2,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1KZK_JE2
astex_diverse,1KZK_JE2,1kzk,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_protein.pdb,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_ligand.sdf,external/PoseBench/data/astex_diverse_set/1KZK_JE2,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1KZK_JE2,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1KZK_JE2
astex_diverse,1KZK_JE2,1kzk,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_protein.pdb,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_ligand.sdf,external/PoseBench/data/astex_diverse_set/1KZK_JE2,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1KZK_JE2,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1KZK_JE2
astex_diverse,1KZK_JE2,1kzk,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_protein.pdb,external/PoseBench/data/astex_diverse_set/1KZK_JE2/1KZK_JE2_ligand.sdf,external/PoseBench/data/astex_diverse_set/1KZK_JE2,results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1KZK_JE2
astex_diverse,1L2S_STC,1l2s,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_protein.pdb,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_ligand.sdf,external/PoseBench/data/astex_diverse_set/1L2S_STC,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1L2S_STC,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1L2S_STC
astex_diverse,1L2S_STC,1l2s,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_protein.pdb,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_ligand.sdf,external/PoseBench/data/astex_diverse_set/1L2S_STC,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1L2S_STC,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1L2S_STC
astex_diverse,1L2S_STC,1l2s,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_protein.pdb,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_ligand.sdf,external/PoseBench/data/astex_diverse_set/1L2S_STC,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1L2S_STC,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1L2S_STC
astex_diverse,1L2S_STC,1l2s,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_protein.pdb,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_ligand.sdf,external/PoseBench/data/astex_diverse_set/1L2S_STC,results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1L2S_STC
astex_diverse,1L7F_BCZ,1l7f,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_protein.pdb,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_ligand.sdf,external/PoseBench/data/astex_diverse_set/1L7F_BCZ,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1L7F_BCZ,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1L7F_BCZ
astex_diverse,1L7F_BCZ,1l7f,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_protein.pdb,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_ligand.sdf,external/PoseBench/data/astex_diverse_set/1L7F_BCZ,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1L7F_BCZ,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1L7F_BCZ
astex_diverse,1L7F_BCZ,1l7f,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_protein.pdb,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_ligand.sdf,external/PoseBench/data/astex_diverse_set/1L7F_BCZ,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1L7F_BCZ,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1L7F_BCZ
astex_diverse,1L7F_BCZ,1l7f,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_protein.pdb,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_ligand.sdf,external/PoseBench/data/astex_diverse_set/1L7F_BCZ,results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1L7F_BCZ
astex_diverse,1LPZ_CMB,1lpz,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1LPZ_CMB/1LPZ_CMB_protein.pdb,external/PoseBench/data/astex_diverse_set/1LPZ_CMB/1LPZ_CMB_ligand.sdf,external/PoseBench/data/astex_diverse_set/1LPZ_CMB,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1LPZ_CMB,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1LPZ_CMB
astex_diverse,1LPZ_CMB,1lpz,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1LPZ_CMB/1LPZ_CMB_protein.pdb,external/PoseBench/data/astex_diverse_set/1LPZ_CMB/1LPZ_CMB_ligand.sdf,external/PoseBench/data/astex_diverse_set/1LPZ_CMB,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1LPZ_CMB,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1LPZ_CMB
astex_diverse,1LPZ_CMB,1lpz,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1LPZ_CMB/1LPZ_CMB_protein.pdb,external/PoseBench/data/astex_diverse_set/1LPZ_CMB/1LPZ_CMB_ligand.sdf,external/PoseBench/data/astex_diverse_set/1LPZ_CMB,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1LPZ_CMB,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1LPZ_CMB
astex_diverse,1LPZ_CMB,1lpz,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1LPZ_CMB/1LPZ_CMB_protein.pdb,external/PoseBench/data/astex_diverse_set/1LPZ_CMB/1LPZ_CMB_ligand.sdf,external/PoseBench/data/astex_diverse_set/1LPZ_CMB,results/posebench_702_predictions/chai1_gpu/astex_diverse/1LPZ_CMB,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1LPZ_CMB
astex_diverse,1LRH_NLA,1lrh,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1LRH_NLA/1LRH_NLA_protein.pdb,external/PoseBench/data/astex_diverse_set/1LRH_NLA/1LRH_NLA_ligand.sdf,external/PoseBench/data/astex_diverse_set/1LRH_NLA,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1LRH_NLA,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1LRH_NLA
astex_diverse,1LRH_NLA,1lrh,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1LRH_NLA/1LRH_NLA_protein.pdb,external/PoseBench/data/astex_diverse_set/1LRH_NLA/1LRH_NLA_ligand.sdf,external/PoseBench/data/astex_diverse_set/1LRH_NLA,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1LRH_NLA,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1LRH_NLA
astex_diverse,1LRH_NLA,1lrh,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1LRH_NLA/1LRH_NLA_protein.pdb,external/PoseBench/data/astex_diverse_set/1LRH_NLA/1LRH_NLA_ligand.sdf,external/PoseBench/data/astex_diverse_set/1LRH_NLA,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1LRH_NLA,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1LRH_NLA
astex_diverse,1LRH_NLA,1lrh,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1LRH_NLA/1LRH_NLA_protein.pdb,external/PoseBench/data/astex_diverse_set/1LRH_NLA/1LRH_NLA_ligand.sdf,external/PoseBench/data/astex_diverse_set/1LRH_NLA,results/posebench_702_predictions/chai1_gpu/astex_diverse/1LRH_NLA,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1LRH_NLA
astex_diverse,1M2Z_DEX,1m2z,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1M2Z_DEX/1M2Z_DEX_protein.pdb,external/PoseBench/data/astex_diverse_set/1M2Z_DEX/1M2Z_DEX_ligand.sdf,external/PoseBench/data/astex_diverse_set/1M2Z_DEX,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1M2Z_DEX,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1M2Z_DEX
astex_diverse,1M2Z_DEX,1m2z,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1M2Z_DEX/1M2Z_DEX_protein.pdb,external/PoseBench/data/astex_diverse_set/1M2Z_DEX/1M2Z_DEX_ligand.sdf,external/PoseBench/data/astex_diverse_set/1M2Z_DEX,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1M2Z_DEX,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1M2Z_DEX
astex_diverse,1M2Z_DEX,1m2z,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1M2Z_DEX/1M2Z_DEX_protein.pdb,external/PoseBench/data/astex_diverse_set/1M2Z_DEX/1M2Z_DEX_ligand.sdf,external/PoseBench/data/astex_diverse_set/1M2Z_DEX,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1M2Z_DEX,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1M2Z_DEX
astex_diverse,1M2Z_DEX,1m2z,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1M2Z_DEX/1M2Z_DEX_protein.pdb,external/PoseBench/data/astex_diverse_set/1M2Z_DEX/1M2Z_DEX_ligand.sdf,external/PoseBench/data/astex_diverse_set/1M2Z_DEX,results/posebench_702_predictions/chai1_gpu/astex_diverse/1M2Z_DEX,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1M2Z_DEX
astex_diverse,1MEH_MOA,1meh,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1MEH_MOA/1MEH_MOA_protein.pdb,external/PoseBench/data/astex_diverse_set/1MEH_MOA/1MEH_MOA_ligand.sdf,external/PoseBench/data/astex_diverse_set/1MEH_MOA,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1MEH_MOA,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1MEH_MOA
astex_diverse,1MEH_MOA,1meh,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1MEH_MOA/1MEH_MOA_protein.pdb,external/PoseBench/data/astex_diverse_set/1MEH_MOA/1MEH_MOA_ligand.sdf,external/PoseBench/data/astex_diverse_set/1MEH_MOA,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1MEH_MOA,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1MEH_MOA
astex_diverse,1MEH_MOA,1meh,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1MEH_MOA/1MEH_MOA_protein.pdb,external/PoseBench/data/astex_diverse_set/1MEH_MOA/1MEH_MOA_ligand.sdf,external/PoseBench/data/astex_diverse_set/1MEH_MOA,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1MEH_MOA,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1MEH_MOA
astex_diverse,1MEH_MOA,1meh,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1MEH_MOA/1MEH_MOA_protein.pdb,external/PoseBench/data/astex_diverse_set/1MEH_MOA/1MEH_MOA_ligand.sdf,external/PoseBench/data/astex_diverse_set/1MEH_MOA,results/posebench_702_predictions/chai1_gpu/astex_diverse/1MEH_MOA,python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1MEH_MOA
astex_diverse,1MMV_3AR,1mmv,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/astex_diverse_set/1MMV_3AR/1MMV_3AR_protein.pdb,external/PoseBench/data/astex_diverse_set/1MMV_3AR/1MMV_3AR_ligand.sdf,external/PoseBench/data/astex_diverse_set/1MMV_3AR,results/posebench_702_predictions/vina_cpu_full/astex_diverse/1MMV_3AR,python scripts/67_run_posebench_vina_case.py --dataset astex_diverse --case-id 1MMV_3AR
astex_diverse,1MMV_3AR,1mmv,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1MMV_3AR/1MMV_3AR_protein.pdb,external/PoseBench/data/astex_diverse_set/1MMV_3AR/1MMV_3AR_ligand.sdf,external/PoseBench/data/astex_diverse_set/1MMV_3AR,results/posebench_702_predictions/diffdock_l_gpu/astex_diverse/1MMV_3AR,python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1MMV_3AR
astex_diverse,1MMV_3AR,1mmv,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/astex_diverse_set/1MMV_3AR/1MMV_3AR_protein.pdb,external/PoseBench/data/astex_diverse_set/1MMV_3AR/1MMV_3AR_ligand.sdf,external/PoseBench/data/astex_diverse_set/1MMV_3AR,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1MMV_3AR,python scripts/69_run_posebench_boltz_case.py --dataset astex_diverse --case-id 1MMV_3AR
