dataset,mol_id,gpu,pid,log_path,tag,command,start_time
dockgen,2q6k_1_ADN_1,3,3034371,logs/diffdock_default_s10_t20_dockgen_2q6k_1_ADN_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2q6k_1_ADN_1 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044024.208651
astex_diverse,1P2Y_NCT,4,3034491,logs/diffdock_default_s10_t20_astex_diverse_1P2Y_NCT.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1P2Y_NCT --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044029.2153945
posebusters_benchmark,6Z4N_Q7B,6,3034713,logs/diffdock_default_s10_t20_posebusters_benchmark_6Z4N_Q7B.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 6Z4N_Q7B --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044049.2370868
dockgen,2r4e_1_13P_0,7,3034883,logs/diffdock_default_s10_t20_dockgen_2r4e_1_13P_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2r4e_1_13P_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044064.2539077
astex_diverse,1P62_GEO,0,3034998,logs/diffdock_default_s10_t20_astex_diverse_1P62_GEO.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1P62_GEO --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044069.2606435
posebusters_benchmark,6Z5Z_BDF,2,3034999,logs/diffdock_default_s10_t20_posebusters_benchmark_6Z5Z_BDF.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 6Z5Z_BDF --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044069.2619603
dockgen,2v5e_1_GU4-YYJ_0,3,3035411,logs/diffdock_default_s10_t20_dockgen_2v5e_1_GU4-YYJ_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2v5e_1_GU4-YYJ_0 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044099.2934952
astex_diverse,1PMN_984,4,3035534,logs/diffdock_default_s10_t20_astex_diverse_1PMN_984.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1PMN_984 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044109.3055062
posebusters_benchmark,6ZAE_ACV,6,3035535,logs/diffdock_default_s10_t20_posebusters_benchmark_6ZAE_ACV.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 6ZAE_ACV --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044109.3063927
dockgen,2v7t_1_SAH_4,7,3035747,logs/diffdock_default_s10_t20_dockgen_2v7t_1_SAH_4.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2v7t_1_SAH_4 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044119.3183808
astex_diverse,1Q1G_MTI,0,3036129,logs/diffdock_default_s10_t20_astex_diverse_1Q1G_MTI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1Q1G_MTI --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044154.3548148
posebusters_benchmark,6ZC3_JOR,2,3036244,logs/diffdock_default_s10_t20_posebusters_benchmark_6ZC3_JOR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 6ZC3_JOR --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044159.3616576
dockgen,2v7u_1_SAM_2,3,3036378,logs/diffdock_default_s10_t20_dockgen_2v7u_1_SAM_2.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2v7u_1_SAM_2 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044169.3733902
astex_diverse,1Q41_IXM,4,3036467,logs/diffdock_default_s10_t20_astex_diverse_1Q41_IXM.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1Q41_IXM --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044174.3803146
posebusters_benchmark,6ZCY_QF8,6,3036763,logs/diffdock_default_s10_t20_posebusters_benchmark_6ZCY_QF8.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 6ZCY_QF8 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044199.4072754
dockgen,2v7v_1_5FD_0,7,3036994,logs/diffdock_default_s10_t20_dockgen_2v7v_1_5FD_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2v7v_1_5FD_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044219.4293826
astex_diverse,1Q4G_BFL,0,3037113,logs/diffdock_default_s10_t20_astex_diverse_1Q4G_BFL.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1Q4G_BFL --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044224.4366302
posebusters_benchmark,6ZK5_IMH,2,3037114,logs/diffdock_default_s10_t20_posebusters_benchmark_6ZK5_IMH.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 6ZK5_IMH --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044224.4375768
dockgen,2v7w_1_5FD_0,3,3037429,logs/diffdock_default_s10_t20_dockgen_2v7w_1_5FD_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2v7w_1_5FD_0 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044249.4597032
astex_diverse,1R1H_BIR,4,3037665,logs/diffdock_default_s10_t20_astex_diverse_1R1H_BIR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1R1H_BIR --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044269.4813845
posebusters_benchmark,6ZPB_3D1,6,3037815,logs/diffdock_default_s10_t20_posebusters_benchmark_6ZPB_3D1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 6ZPB_3D1 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044279.4934933
dockgen,2vdf_1_OCT_0,7,3037816,logs/diffdock_default_s10_t20_dockgen_2vdf_1_OCT_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2vdf_1_OCT_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044279.4947746
astex_diverse,1R55_097,0,3038096,logs/diffdock_default_s10_t20_astex_diverse_1R55_097.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1R55_097 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044299.516852
posebusters_benchmark,6ZR8_QOZ,2,3038340,logs/diffdock_default_s10_t20_posebusters_benchmark_6ZR8_QOZ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 6ZR8_QOZ --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044319.5388503
dockgen,2vfu_1_MTL_0,3,3038341,logs/diffdock_default_s10_t20_dockgen_2vfu_1_MTL_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2vfu_1_MTL_0 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044319.5402343
astex_diverse,1R58_AO5,4,3038673,logs/diffdock_default_s10_t20_astex_diverse_1R58_AO5.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1R58_AO5 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044334.5527272
posebusters_benchmark,6ZT2_QPK,6,3038843,logs/diffdock_default_s10_t20_posebusters_benchmark_6ZT2_QPK.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 6ZT2_QPK --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044349.569669
dockgen,2wab_1_BGC-BGC-BGC-BGC-BGC_0,7,3039055,logs/diffdock_default_s10_t20_dockgen_2wab_1_BGC-BGC-BGC-BGC-BGC_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2wab_1_BGC-BGC-BGC-BGC-BGC_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044364.5865183
astex_diverse,1R9O_FLP,0,3039186,logs/diffdock_default_s10_t20_astex_diverse_1R9O_FLP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1R9O_FLP --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044369.593466
posebusters_benchmark,6ZX3_QRZ,2,3039363,logs/diffdock_default_s10_t20_posebusters_benchmark_6ZX3_QRZ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 6ZX3_QRZ --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044379.60542
dockgen,2wao_1_BGC-BGC-BGC-BGC-BGC_0,3,3039556,logs/diffdock_default_s10_t20_dockgen_2wao_1_BGC-BGC-BGC-BGC-BGC_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2wao_1_BGC-BGC-BGC-BGC-BGC_0 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044389.617411
astex_diverse,1S19_MC9,4,3039817,logs/diffdock_default_s10_t20_astex_diverse_1S19_MC9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1S19_MC9 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044414.6444793
posebusters_benchmark,6ZXQ_IMO,6,3039972,logs/diffdock_default_s10_t20_posebusters_benchmark_6ZXQ_IMO.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 6ZXQ_IMO --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044424.657022
dockgen,2wr8_1_SAH_1,7,3040096,logs/diffdock_default_s10_t20_dockgen_2wr8_1_SAH_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2wr8_1_SAH_1 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044429.6653512
astex_diverse,1S3V_TQD,0,3040348,logs/diffdock_default_s10_t20_astex_diverse_1S3V_TQD.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1S3V_TQD --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044449.6874728
posebusters_benchmark,7A1P_QW2,2,3040552,logs/diffdock_default_s10_t20_posebusters_benchmark_7A1P_QW2.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7A1P_QW2 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044469.7094052
dockgen,2wwc_1_CHT_2,3,3040677,logs/diffdock_default_s10_t20_dockgen_2wwc_1_CHT_2.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2wwc_1_CHT_2 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044479.7213902
astex_diverse,1SG0_STL,4,3040678,logs/diffdock_default_s10_t20_astex_diverse_1SG0_STL.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1SG0_STL --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044479.7226815
posebusters_benchmark,7A9E_R4W,6,3040968,logs/diffdock_default_s10_t20_posebusters_benchmark_7A9E_R4W.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7A9E_R4W --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044494.7396257
dockgen,2x34_2_UQ8_0,7,3041250,logs/diffdock_default_s10_t20_dockgen_2x34_2_UQ8_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2x34_2_UQ8_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044519.7666512
astex_diverse,1SJ0_E4D,0,3041370,logs/diffdock_default_s10_t20_astex_diverse_1SJ0_E4D.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1SJ0_E4D --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044524.773358
posebusters_benchmark,7A9H_TPP,2,3041464,logs/diffdock_default_s10_t20_posebusters_benchmark_7A9H_TPP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7A9H_TPP --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044534.7849383
dockgen,2xrh_1_NIO_1,3,3041635,logs/diffdock_default_s10_t20_dockgen_2xrh_1_NIO_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2xrh_1_NIO_1 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044544.7965934
astex_diverse,1SQ5_PAU,4,3041957,logs/diffdock_default_s10_t20_astex_diverse_1SQ5_PAU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1SQ5_PAU --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044574.8278787
posebusters_benchmark,7AA0_R6B,6,3041958,logs/diffdock_default_s10_t20_posebusters_benchmark_7AA0_R6B.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7AA0_R6B --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044574.8291645
dockgen,2xta_1_ACO_0,7,3042214,logs/diffdock_default_s10_t20_dockgen_2xta_1_ACO_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2xta_1_ACO_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044589.8457768
astex_diverse,1SQN_NDR,0,3042339,logs/diffdock_default_s10_t20_astex_diverse_1SQN_NDR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1SQN_NDR --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044599.857665
posebusters_benchmark,7AFX_R9K,2,3042547,logs/diffdock_default_s10_t20_posebusters_benchmark_7AFX_R9K.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7AFX_R9K --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044614.8745894
dockgen,2zcz_2_TRP_3,3,3042703,logs/diffdock_default_s10_t20_dockgen_2zcz_2_TRP_3.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2zcz_2_TRP_3 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044624.8864267
astex_diverse,1T40_ID5,4,3042946,logs/diffdock_default_s10_t20_astex_diverse_1T40_ID5.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1T40_ID5 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044644.908356
posebusters_benchmark,7AKL_RK5,6,3043032,logs/diffdock_default_s10_t20_posebusters_benchmark_7AKL_RK5.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7AKL_RK5 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044649.9153383
dockgen,2zd0_1_TRP_9,7,3043213,logs/diffdock_default_s10_t20_dockgen_2zd0_1_TRP_9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2zd0_1_TRP_9 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044664.9323251
astex_diverse,1T46_STI,0,3043214,logs/diffdock_default_s10_t20_astex_diverse_1T46_STI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1T46_STI --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044664.9336374
posebusters_benchmark,7AMC_73B,2,3043578,logs/diffdock_default_s10_t20_posebusters_benchmark_7AMC_73B.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7AMC_73B --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044689.9608595
dockgen,2ze9_1_PD7_0,3,3043692,logs/diffdock_default_s10_t20_dockgen_2ze9_1_PD7_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 2ze9_1_PD7_0 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044694.9676833
astex_diverse,1T9B_1CS,4,3043856,logs/diffdock_default_s10_t20_astex_diverse_1T9B_1CS.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1T9B_1CS --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044704.9797964
posebusters_benchmark,7AN5_RDH,6,3043963,logs/diffdock_default_s10_t20_posebusters_benchmark_7AN5_RDH.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7AN5_RDH --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044714.9916677
dockgen,3ad7_1_NAD_0,7,3044166,logs/diffdock_default_s10_t20_dockgen_3ad7_1_NAD_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3ad7_1_NAD_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044730.0087445
astex_diverse,1TOW_CRZ,0,3044410,logs/diffdock_default_s10_t20_astex_diverse_1TOW_CRZ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1TOW_CRZ --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044750.0308418
posebusters_benchmark,7AS1_21G,2,3044610,logs/diffdock_default_s10_t20_posebusters_benchmark_7AS1_21G.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7AS1_21G --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044765.047825
dockgen,3ad9_1_NAD_0,3,3044611,logs/diffdock_default_s10_t20_dockgen_3ad9_1_NAD_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3ad9_1_NAD_0 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044765.049159
astex_diverse,1TT1_KAI,4,3044955,logs/diffdock_default_s10_t20_astex_diverse_1TT1_KAI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset astex_diverse --case-id 1TT1_KAI --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044795.0813408
posebusters_benchmark,7AVI_S2Q,6,3044956,logs/diffdock_default_s10_t20_posebusters_benchmark_7AVI_S2Q.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7AVI_S2Q --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044795.0826774
dockgen,3ada_1_NAD_0,7,3045290,logs/diffdock_default_s10_t20_dockgen_3ada_1_NAD_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 3ada_1_NAD_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779044815.104552
