confidence_json,dataset,gpu,input_json,ligand_file,ligand_heavy_atoms,ligand_smiles,matched_ca,matched_chains,model,mol_id,n_protein_chains,native_ligand_heavy_atoms,output_dir,pocket_ca_rmsd_after_fit,pocket_cutoff_a,pocket_matched_ca,pred_ligand_heavy_atoms,prediction_cif,protein_lengths,protein_pdb,protenix_iptm,protenix_plddt,protenix_ptm,protenix_ranking_score,receptor_ca_rmsd_after_fit,returncode,runtime_sec,status,tag,top_pocket_rmsd_approx,top_pocket_success_2a_approx,top_rmsd_approx,top_success_2a_approx,status_json,stderr_tail,stdout_tail,exception,exception_type,failure_class
results/posebench_702_predictions/protenix_gpu/astex_diverse/1V4S_MRK/full_base_c1_s20_n1/output/1V4S_MRK/seed_101/predictions/1V4S_MRK_seed_101_summary_confidence_sample_0.json,astex_diverse,5,results/posebench_702_predictions/protenix_gpu/astex_diverse/1V4S_MRK/full_base_c1_s20_n1/inputs/1V4S_MRK.json,external/PoseBench/data/astex_diverse_set/1V4S_MRK/1V4S_MRK_ligand.sdf,23.0,Cn1ccnc1Sc1cc(C(=O)Nc2nccs2)c(N)cc1F,448.0,A:448,protenix_base_default_v0.5.0,1V4S_MRK,1.0,23.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1V4S_MRK/full_base_c1_s20_n1,16.419734652056587,10.0,75.0,23.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1V4S_MRK/full_base_c1_s20_n1/output/1V4S_MRK/seed_101/predictions/1V4S_MRK_seed_101_sample_0.cif,A:448,external/PoseBench/data/astex_diverse_set/1V4S_MRK/1V4S_MRK_protein.pdb,0.2767517566680908,32.828861236572266,0.21700666844844818,0.2648027539253235,22.082916453955864,0.0,89.218,ok,full_base_c1_s20_n1,10.83247223649109,False,20.469819634584898,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1V4S_MRK/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1VCJ_IBA/full_base_c1_s20_n1/output/1VCJ_IBA/seed_101/predictions/1VCJ_IBA_seed_101_summary_confidence_sample_0.json,astex_diverse,4,results/posebench_702_predictions/protenix_gpu/astex_diverse/1VCJ_IBA/full_base_c1_s20_n1/inputs/1VCJ_IBA.json,external/PoseBench/data/astex_diverse_set/1VCJ_IBA/1VCJ_IBA_ligand.sdf,25.0,CCC(CC)Nc1cc(C(=O)O)ccc1N1C(=O)CC[C@@]1(CN)CO,389.0,A:389,protenix_base_default_v0.5.0,1VCJ_IBA,1.0,25.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1VCJ_IBA/full_base_c1_s20_n1,13.647264843257407,10.0,77.0,25.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1VCJ_IBA/full_base_c1_s20_n1/output/1VCJ_IBA/seed_101/predictions/1VCJ_IBA_seed_101_sample_0.cif,A:389,external/PoseBench/data/astex_diverse_set/1VCJ_IBA/1VCJ_IBA_protein.pdb,0.23825043439865112,27.944534301757812,0.18906450271606445,0.22841325402259827,21.205748535613306,0.0,92.638,ok,full_base_c1_s20_n1,11.722014853250743,False,14.49399850703706,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1VCJ_IBA/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1W1P_GIO/full_base_c1_s20_n1/output/1W1P_GIO/seed_101/predictions/1W1P_GIO_seed_101_summary_confidence_sample_0.json,astex_diverse,7,results/posebench_702_predictions/protenix_gpu/astex_diverse/1W1P_GIO/full_base_c1_s20_n1/inputs/1W1P_GIO.json,external/PoseBench/data/astex_diverse_set/1W1P_GIO/1W1P_GIO_ligand.sdf,11.0,O=C1NCC(=O)N2CCC[C@@H]12,995.0,"A:497,B:498",protenix_base_default_v0.5.0,1W1P_GIO,2.0,11.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1W1P_GIO/full_base_c1_s20_n1,9.299244592544504,10.0,54.0,11.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1W1P_GIO/full_base_c1_s20_n1/output/1W1P_GIO/seed_101/predictions/1W1P_GIO_seed_101_sample_0.cif,A:498;B:498,external/PoseBench/data/astex_diverse_set/1W1P_GIO/1W1P_GIO_protein.pdb,0.1472209095954895,33.747344970703125,0.2705269455909729,0.17188212275505066,31.978352737736618,0.0,116.053,ok,full_base_c1_s20_n1,25.246048885832398,False,43.97590514707167,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1W1P_GIO/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1W2G_THM/full_base_c1_s20_n1/output/1W2G_THM/seed_101/predictions/1W2G_THM_seed_101_summary_confidence_sample_0.json,astex_diverse,6,results/posebench_702_predictions/protenix_gpu/astex_diverse/1W2G_THM/full_base_c1_s20_n1/inputs/1W2G_THM.json,external/PoseBench/data/astex_diverse_set/1W2G_THM/1W2G_THM_ligand.sdf,17.0,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,400.0,"A:196,B:204",protenix_base_default_v0.5.0,1W2G_THM,2.0,17.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1W2G_THM/full_base_c1_s20_n1,13.330642137786645,10.0,71.0,17.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1W2G_THM/full_base_c1_s20_n1/output/1W2G_THM/seed_101/predictions/1W2G_THM_seed_101_sample_0.cif,A:197;B:205,external/PoseBench/data/astex_diverse_set/1W2G_THM/1W2G_THM_protein.pdb,0.10702302306890488,36.84825134277344,0.20345723628997803,0.12630987167358398,20.22579740160343,0.0,85.696,ok,full_base_c1_s20_n1,15.834313773379709,False,17.661777113737813,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1W2G_THM/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1X8X_TYR/full_base_c1_s20_n1/output/1X8X_TYR/seed_101/predictions/1X8X_TYR_seed_101_summary_confidence_sample_0.json,astex_diverse,5,results/posebench_702_predictions/protenix_gpu/astex_diverse/1X8X_TYR/full_base_c1_s20_n1/inputs/1X8X_TYR.json,external/PoseBench/data/astex_diverse_set/1X8X_TYR/1X8X_TYR_ligand.sdf,13.0,N[C@@H](Cc1ccc(O)cc1)C(=O)O,322.0,A:322,protenix_base_default_v0.5.0,1X8X_TYR,1.0,13.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1X8X_TYR/full_base_c1_s20_n1,9.358258708504007,10.0,69.0,13.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1X8X_TYR/full_base_c1_s20_n1/output/1X8X_TYR/seed_101/predictions/1X8X_TYR_seed_101_sample_0.cif,A:322,external/PoseBench/data/astex_diverse_set/1X8X_TYR/1X8X_TYR_protein.pdb,0.2664314806461334,36.20648193359375,0.2296474575996399,0.25907468795776367,18.427001623322138,0.0,95.301,ok,full_base_c1_s20_n1,11.2488759887519,False,12.107117512722299,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1X8X_TYR/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1XM6_5RM/full_base_c1_s20_n1/output/1XM6_5RM/seed_101/predictions/1XM6_5RM_seed_101_summary_confidence_sample_0.json,astex_diverse,4,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XM6_5RM/full_base_c1_s20_n1/inputs/1XM6_5RM.json,external/PoseBench/data/astex_diverse_set/1XM6_5RM/1XM6_5RM_ligand.sdf,19.0,CCCOc1cc([C@]2(C)CNC(=O)O2)ccc1OC,666.0,"A:335,B:331",protenix_base_default_v0.5.0,1XM6_5RM,2.0,19.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XM6_5RM/full_base_c1_s20_n1,16.72301722182176,10.0,78.0,19.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XM6_5RM/full_base_c1_s20_n1/output/1XM6_5RM/seed_101/predictions/1XM6_5RM_seed_101_sample_0.cif,A:335;B:331,external/PoseBench/data/astex_diverse_set/1XM6_5RM/1XM6_5RM_protein.pdb,0.1168457567691803,36.53384017944336,0.1938505470752716,0.1322467178106308,23.660838157159574,0.0,86.88,ok,full_base_c1_s20_n1,13.15062093406632,False,24.426741834316385,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XM6_5RM/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1XOQ_ROF/full_base_c1_s20_n1/output/1XOQ_ROF/seed_101/predictions/1XOQ_ROF_seed_101_summary_confidence_sample_0.json,astex_diverse,7,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XOQ_ROF/full_base_c1_s20_n1/inputs/1XOQ_ROF.json,external/PoseBench/data/astex_diverse_set/1XOQ_ROF/1XOQ_ROF_ligand.sdf,26.0,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,648.0,"A:326,B:322",protenix_base_default_v0.5.0,1XOQ_ROF,2.0,26.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XOQ_ROF/full_base_c1_s20_n1,13.44681960469911,10.0,88.0,26.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XOQ_ROF/full_base_c1_s20_n1/output/1XOQ_ROF/seed_101/predictions/1XOQ_ROF_seed_101_sample_0.cif,A:326;B:322,external/PoseBench/data/astex_diverse_set/1XOQ_ROF/1XOQ_ROF_protein.pdb,0.12474743276834488,35.22788619995117,0.1926594227552414,0.13832983374595642,23.134583463997433,0.0,86.219,ok,full_base_c1_s20_n1,7.772053639674193,False,12.690592669027508,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XOQ_ROF/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1XOZ_CIA/full_base_c1_s20_n1/output/1XOZ_CIA/seed_101/predictions/1XOZ_CIA_seed_101_summary_confidence_sample_0.json,astex_diverse,6,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XOZ_CIA/full_base_c1_s20_n1/inputs/1XOZ_CIA.json,external/PoseBench/data/astex_diverse_set/1XOZ_CIA/1XOZ_CIA_ligand.sdf,29.0,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,326.0,A:326,protenix_base_default_v0.5.0,1XOZ_CIA,1.0,29.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XOZ_CIA/full_base_c1_s20_n1,12.59613212417034,10.0,76.0,29.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XOZ_CIA/full_base_c1_s20_n1/output/1XOZ_CIA/seed_101/predictions/1XOZ_CIA_seed_101_sample_0.cif,A:326,external/PoseBench/data/astex_diverse_set/1XOZ_CIA/1XOZ_CIA_protein.pdb,0.22502729296684265,39.717430114746094,0.23382818698883057,0.2267874777317047,19.25312523885545,0.0,68.745,ok,full_base_c1_s20_n1,19.687479992413678,False,24.322983485921352,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1XOZ_CIA/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1Y6B_AAX/full_base_c1_s20_n1/output/1Y6B_AAX/seed_101/predictions/1Y6B_AAX_seed_101_summary_confidence_sample_0.json,astex_diverse,5,results/posebench_702_predictions/protenix_gpu/astex_diverse/1Y6B_AAX/full_base_c1_s20_n1/inputs/1Y6B_AAX.json,external/PoseBench/data/astex_diverse_set/1Y6B_AAX/1Y6B_AAX_ligand.sdf,34.0,COc1ccc(S(=O)(=O)NCC2CC2)cc1Nc1ncc(-c2cccc(-c3cccnc3)c2)o1,266.0,A:266,protenix_base_default_v0.5.0,1Y6B_AAX,1.0,34.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1Y6B_AAX/full_base_c1_s20_n1,13.553522048061922,10.0,66.0,34.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1Y6B_AAX/full_base_c1_s20_n1/output/1Y6B_AAX/seed_101/predictions/1Y6B_AAX_seed_101_sample_0.cif,A:266,external/PoseBench/data/astex_diverse_set/1Y6B_AAX/1Y6B_AAX_protein.pdb,0.20054388046264648,35.832672119140625,0.25429415702819824,0.21129393577575684,19.06394233419236,0.0,82.524,ok,full_base_c1_s20_n1,17.871718468897665,False,18.524289218869903,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1Y6B_AAX/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1YGC_905/full_base_c1_s20_n1/output/1YGC_905/seed_101/predictions/1YGC_905_seed_101_summary_confidence_sample_0.json,astex_diverse,4,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YGC_905/full_base_c1_s20_n1/inputs/1YGC_905.json,external/PoseBench/data/astex_diverse_set/1YGC_905/1YGC_905_ligand.sdf,38.0,CCOc1cc(OCC)c(F)c([C@@H](Nc2ccc(C(=N)N)c(O)c2)C(=O)NS(=O)(=O)c2cccc(N)c2)c1,307.0,concat:307,protenix_base_default_v0.5.0,1YGC_905,2.0,38.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YGC_905/full_base_c1_s20_n1,,10.0,0.0,38.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YGC_905/full_base_c1_s20_n1/output/1YGC_905/seed_101/predictions/1YGC_905_seed_101_sample_0.cif,H:254;L:53,external/PoseBench/data/astex_diverse_set/1YGC_905/1YGC_905_protein.pdb,0.10876768827438354,31.002553939819336,0.17711156606674194,0.12243646383285522,19.55867502989857,0.0,85.264,ok,full_base_c1_s20_n1,,False,10.43787233039759,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YGC_905/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1YQY_915/full_base_c1_s20_n1/output/1YQY_915/seed_101/predictions/1YQY_915_seed_101_summary_confidence_sample_0.json,astex_diverse,7,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YQY_915/full_base_c1_s20_n1/inputs/1YQY_915.json,external/PoseBench/data/astex_diverse_set/1YQY_915/1YQY_915_ligand.sdf,23.0,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,514.0,A:514,protenix_base_default_v0.5.0,1YQY_915,1.0,23.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YQY_915/full_base_c1_s20_n1,16.48783171747677,10.0,69.0,23.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YQY_915/full_base_c1_s20_n1/output/1YQY_915/seed_101/predictions/1YQY_915_seed_101_sample_0.cif,A:514,external/PoseBench/data/astex_diverse_set/1YQY_915/1YQY_915_protein.pdb,0.1959092915058136,37.277069091796875,0.19363659620285034,0.19545474648475647,22.268502598831322,0.0,92.713,ok,full_base_c1_s20_n1,9.453678382714088,False,16.526148696112088,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YQY_915/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1YV3_BIT/full_base_c1_s20_n1/output/1YV3_BIT/seed_101/predictions/1YV3_BIT_seed_101_summary_confidence_sample_0.json,astex_diverse,6,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YV3_BIT/full_base_c1_s20_n1/inputs/1YV3_BIT.json,external/PoseBench/data/astex_diverse_set/1YV3_BIT/1YV3_BIT_ligand.sdf,22.0,Cc1ccc2c(c1)C(=O)[C@]1(O)CCN(c3ccccc3)C1=N2,703.0,A:703,protenix_base_default_v0.5.0,1YV3_BIT,1.0,22.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YV3_BIT/full_base_c1_s20_n1,14.639125476465612,10.0,68.0,22.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YV3_BIT/full_base_c1_s20_n1/output/1YV3_BIT/seed_101/predictions/1YV3_BIT_seed_101_sample_0.cif,A:703,external/PoseBench/data/astex_diverse_set/1YV3_BIT/1YV3_BIT_protein.pdb,0.29081955552101135,31.205427169799805,0.178679421544075,0.26839151978492737,28.343824454118717,0.0,83.281,ok,full_base_c1_s20_n1,26.298981534000188,False,31.672390220376844,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YV3_BIT/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1YVF_PH7/full_base_c1_s20_n1/output/1YVF_PH7/seed_101/predictions/1YVF_PH7_seed_101_summary_confidence_sample_0.json,astex_diverse,5,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YVF_PH7/full_base_c1_s20_n1/inputs/1YVF_PH7.json,external/PoseBench/data/astex_diverse_set/1YVF_PH7/1YVF_PH7_ligand.sdf,28.0,O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1,564.0,A:564,protenix_base_default_v0.5.0,1YVF_PH7,1.0,28.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YVF_PH7/full_base_c1_s20_n1,14.23299308565847,10.0,86.0,28.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YVF_PH7/full_base_c1_s20_n1/output/1YVF_PH7/seed_101/predictions/1YVF_PH7_seed_101_sample_0.cif,A:564,external/PoseBench/data/astex_diverse_set/1YVF_PH7/1YVF_PH7_protein.pdb,0.24920831620693207,32.9415283203125,0.19883187115192413,0.23913303017616272,23.111766762941386,0.0,84.938,ok,full_base_c1_s20_n1,11.141552351313994,False,13.207263664983092,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YVF_PH7/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1YWR_LI9/full_base_c1_s20_n1/output/1YWR_LI9/seed_101/predictions/1YWR_LI9_seed_101_summary_confidence_sample_0.json,astex_diverse,4,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YWR_LI9/full_base_c1_s20_n1/inputs/1YWR_LI9.json,external/PoseBench/data/astex_diverse_set/1YWR_LI9/1YWR_LI9_ligand.sdf,35.0,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)c(=O)n(C3CCNCC3)n2C)n1)c1ccccc1,338.0,A:338,protenix_base_default_v0.5.0,1YWR_LI9,1.0,35.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YWR_LI9/full_base_c1_s20_n1,10.771508746136929,10.0,71.0,35.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YWR_LI9/full_base_c1_s20_n1/output/1YWR_LI9/seed_101/predictions/1YWR_LI9_seed_101_sample_0.cif,A:338,external/PoseBench/data/astex_diverse_set/1YWR_LI9/1YWR_LI9_protein.pdb,0.30562078952789307,34.47954559326172,0.25293129682540894,0.2950828969478607,20.028814329850714,0.0,77.442,ok,full_base_c1_s20_n1,15.716322508789727,False,14.094825166219481,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1YWR_LI9/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/1Z95_198/full_base_c1_s20_n1/output/1Z95_198/seed_101/predictions/1Z95_198_seed_101_summary_confidence_sample_0.json,astex_diverse,7,results/posebench_702_predictions/protenix_gpu/astex_diverse/1Z95_198/full_base_c1_s20_n1/inputs/1Z95_198.json,external/PoseBench/data/astex_diverse_set/1Z95_198/1Z95_198_ligand.sdf,29.0,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,238.0,A:238,protenix_base_default_v0.5.0,1Z95_198,1.0,29.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1Z95_198/full_base_c1_s20_n1,12.186969851452654,10.0,94.0,29.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/1Z95_198/full_base_c1_s20_n1/output/1Z95_198/seed_101/predictions/1Z95_198_seed_101_sample_0.cif,A:238,external/PoseBench/data/astex_diverse_set/1Z95_198/1Z95_198_protein.pdb,0.22680345177650452,42.349143981933594,0.288361132144928,0.23911499977111816,15.184848568614752,0.0,91.375,ok,full_base_c1_s20_n1,9.552758032910596,False,13.27828397528029,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/1Z95_198/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/2BM2_PM2/full_base_c1_s20_n1/output/2BM2_PM2/seed_101/predictions/2BM2_PM2_seed_101_summary_confidence_sample_0.json,astex_diverse,6,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BM2_PM2/full_base_c1_s20_n1/inputs/2BM2_PM2.json,external/PoseBench/data/astex_diverse_set/2BM2_PM2/2BM2_PM2_ligand.sdf,30.0,NCc1cccc(C2CCN(C(=O)c3cncc(CCc4ccccc4)c3)CC2)c1,968.0,"A:242,B:242,C:242,D:242",protenix_base_default_v0.5.0,2BM2_PM2,4.0,30.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BM2_PM2/full_base_c1_s20_n1,16.785797406770925,10.0,86.0,30.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BM2_PM2/full_base_c1_s20_n1/output/2BM2_PM2/seed_101/predictions/2BM2_PM2_seed_101_sample_0.cif,A:243;B:243;C:243;D:243,external/PoseBench/data/astex_diverse_set/2BM2_PM2/2BM2_PM2_protein.pdb,0.14112621545791626,28.853416442871094,0.18014617264270782,0.14893020689487457,26.02952521165501,0.0,104.524,ok,full_base_c1_s20_n1,29.284636814278244,False,35.42073742791944,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BM2_PM2/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/2BR1_PFP/full_base_c1_s20_n1/output/2BR1_PFP/seed_101/predictions/2BR1_PFP_seed_101_summary_confidence_sample_0.json,astex_diverse,5,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BR1_PFP/full_base_c1_s20_n1/inputs/2BR1_PFP.json,external/PoseBench/data/astex_diverse_set/2BR1_PFP/2BR1_PFP_ligand.sdf,29.0,COc1ccc(-c2oc3ncnc(NCCO)c3c2-c2ccc(OC)cc2)cc1,272.0,A:272,protenix_base_default_v0.5.0,2BR1_PFP,1.0,29.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BR1_PFP/full_base_c1_s20_n1,11.538885325156276,10.0,58.0,29.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BR1_PFP/full_base_c1_s20_n1/output/2BR1_PFP/seed_101/predictions/2BR1_PFP_seed_101_sample_0.cif,A:272,external/PoseBench/data/astex_diverse_set/2BR1_PFP/2BR1_PFP_protein.pdb,0.24264733493328094,31.080469131469727,0.20056311786174774,0.23423050343990326,20.88311583604086,0.0,73.552,ok,full_base_c1_s20_n1,11.538069524510206,False,14.877440761764717,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BR1_PFP/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/astex_diverse/2BSM_BSM/full_base_c1_s20_n1/output/2BSM_BSM/seed_101/predictions/2BSM_BSM_seed_101_summary_confidence_sample_0.json,astex_diverse,4,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BSM_BSM/full_base_c1_s20_n1/inputs/2BSM_BSM.json,external/PoseBench/data/astex_diverse_set/2BSM_BSM/2BSM_BSM_ligand.sdf,27.0,CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,208.0,A:208,protenix_base_default_v0.5.0,2BSM_BSM,1.0,27.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BSM_BSM/full_base_c1_s20_n1,11.02887185230835,10.0,73.0,27.0,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BSM_BSM/full_base_c1_s20_n1/output/2BSM_BSM/seed_101/predictions/2BSM_BSM_seed_101_sample_0.cif,A:209,external/PoseBench/data/astex_diverse_set/2BSM_BSM/2BSM_BSM_protein.pdb,0.26734626293182373,37.88398742675781,0.26887303590774536,0.26765161752700806,10.084944692194812,0.0,76.196,ok,full_base_c1_s20_n1,7.306001108947237,False,7.210408229944759,False,results/posebench_702_predictions/protenix_gpu/astex_diverse/2BSM_BSM/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/dockgen/1hg0_1_SIN_1/full_base_c1_s20_n1/output/1hg0_1_SIN_1/seed_101/predictions/1hg0_1_SIN_1_seed_101_summary_confidence_sample_0.json,dockgen,5,results/posebench_702_predictions/protenix_gpu/dockgen/1hg0_1_SIN_1/full_base_c1_s20_n1/inputs/1hg0_1_SIN_1.json,external/PoseBench/data/dockgen_set/1hg0_1_SIN_1/1hg0_1_SIN_1_ligand.pdb,8.0,OC(O)CCC(O)O,327.0,B:327,protenix_base_default_v0.5.0,1hg0_1_SIN_1,2.0,8.0,results/posebench_702_predictions/protenix_gpu/dockgen/1hg0_1_SIN_1/full_base_c1_s20_n1,10.169109062971277,10.0,52.0,8.0,results/posebench_702_predictions/protenix_gpu/dockgen/1hg0_1_SIN_1/full_base_c1_s20_n1/output/1hg0_1_SIN_1/seed_101/predictions/1hg0_1_SIN_1_seed_101_sample_0.cif,B:327;D:327,external/PoseBench/data/dockgen_set/1hg0_1_SIN_1/1hg0_1_SIN_1_protein_processed.pdb,0.14339029788970947,34.781639099121094,0.2653495669364929,0.16778215765953064,21.56692186328991,0.0,98.621,ok,full_base_c1_s20_n1,18.75236557253953,False,13.562623069444713,False,results/posebench_702_predictions/protenix_gpu/dockgen/1hg0_1_SIN_1/full_base_c1_s20_n1/run_status.json,,,,,ok
